#Data tag : 22v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
359356:8184,116:116,09/27/22 00:27:37,STABLE BEAMS,6800,73.096076104,65.432960529,22.3,BCM1F
359356:8184,117:117,09/27/22 00:28:00,STABLE BEAMS,6800,73.133634431,0.874375084,22.3,BCM1F
359356:8184,118:118,09/27/22 00:28:23,STABLE BEAMS,6800,72.714350441,68.745634361,22.1,BCM1F
359356:8184,119:119,09/27/22 00:28:47,STABLE BEAMS,6800,72.832095517,72.155602723,22.4,BCM1F
359356:8184,120:120,09/27/22 00:29:10,STABLE BEAMS,6800,72.899067386,72.214348217,22.3,BCM1F
359356:8184,121:121,09/27/22 00:29:33,STABLE BEAMS,6800,72.652581539,71.974244862,21.9,BCM1F
359356:8184,122:122,09/27/22 00:29:57,STABLE BEAMS,6800,73.021607489,72.343294122,22.5,BCM1F
359356:8184,123:123,09/27/22 00:30:20,STABLE BEAMS,6800,72.827554578,72.154264684,22.3,BCM1F
359356:8184,124:124,09/27/22 00:30:43,STABLE BEAMS,6800,72.858716427,72.185270351,22.0,BCM1F
359356:8184,125:125,09/27/22 00:31:06,STABLE BEAMS,6800,72.772373301,72.102095160,22.4,BCM1F
359356:8184,126:126,09/27/22 00:31:30,STABLE BEAMS,6800,72.969687391,72.299127189,22.3,BCM1F
359356:8184,127:127,09/27/22 00:31:53,STABLE BEAMS,6800,72.344783681,71.681557051,22.1,BCM1F
359356:8184,128:128,09/27/22 00:32:16,STABLE BEAMS,6800,72.663563247,71.998504389,22.2,BCM1F
359356:8184,129:129,09/27/22 00:32:40,STABLE BEAMS,6800,72.670432933,72.003940463,22.3,BCM1F
359356:8184,130:130,09/27/22 00:33:03,STABLE BEAMS,6800,72.525428232,71.860327415,22.0,BCM1F
359356:8184,131:131,09/27/22 00:33:26,STABLE BEAMS,6800,72.458572918,71.793301932,22.3,BCM1F
359356:8184,132:132,09/27/22 00:33:50,STABLE BEAMS,6800,72.302516577,71.638068461,22.2,BCM1F
359356:8184,133:133,09/27/22 00:34:13,STABLE BEAMS,6800,72.385593862,71.721523381,22.0,BCM1F
359356:8184,134:134,09/27/22 00:34:36,STABLE BEAMS,6800,72.190179601,71.528831820,22.1,BCM1F
359356:8184,135:135,09/27/22 00:35:00,STABLE BEAMS,6800,72.200804654,71.536368194,22.2,BCM1F
359356:8184,136:136,09/27/22 00:35:23,STABLE BEAMS,6800,72.015954838,71.355497529,22.1,BCM1F
359356:8184,137:137,09/27/22 00:35:46,STABLE BEAMS,6800,71.843518013,71.186060800,21.7,BCM1F
359356:8184,138:138,09/27/22 00:36:09,STABLE BEAMS,6800,71.822519663,71.162593839,21.9,BCM1F
359356:8184,139:139,09/27/22 00:36:33,STABLE BEAMS,6800,71.871481623,71.211823873,22.2,BCM1F
359356:8184,140:140,09/27/22 00:36:56,STABLE BEAMS,6800,71.932308770,71.273665039,21.8,BCM1F
359356:8184,141:141,09/27/22 00:37:19,STABLE BEAMS,6800,72.102211714,71.444204367,22.1,BCM1F
359356:8184,142:142,09/27/22 00:37:43,STABLE BEAMS,6800,71.762450116,71.103750439,21.8,BCM1F
359356:8184,143:143,09/27/22 00:38:06,STABLE BEAMS,6800,71.678319184,71.023274637,21.9,BCM1F
359356:8184,144:144,09/27/22 00:38:29,STABLE BEAMS,6800,71.507940699,70.749806563,21.9,BCM1F
359356:8184,145:145,09/27/22 00:38:53,STABLE BEAMS,6800,71.736335050,71.076612030,21.9,BCM1F
359356:8184,146:146,09/27/22 00:39:16,STABLE BEAMS,6800,71.478256753,70.823223862,22.1,BCM1F
359356:8184,147:147,09/27/22 00:39:39,STABLE BEAMS,6800,71.370747440,70.715747184,22.0,BCM1F
359356:8184,148:148,09/27/22 00:40:03,STABLE BEAMS,6800,71.279080133,70.622249980,21.6,BCM1F
359356:8184,149:149,09/27/22 00:40:26,STABLE BEAMS,6800,71.597841050,70.941481775,21.7,BCM1F
359356:8184,150:150,09/27/22 00:40:49,STABLE BEAMS,6800,71.253958106,70.598069709,21.6,BCM1F
359356:8184,151:151,09/27/22 00:41:13,STABLE BEAMS,6800,64.986218773,64.388451141,21.7,BCM1F
359568:8210,27:27,09/29/22 14:22:16,STABLE BEAMS,6800,16488.166255908,16475.485192101,35.9,BCM1F
359568:8210,28:28,09/29/22 14:22:40,STABLE BEAMS,6800,16485.586685098,4575.944857829,36.0,BCM1F
359568:8210,29:29,09/29/22 14:23:03,STABLE BEAMS,6800,16489.874936013,9914.701392765,36.0,BCM1F
359568:8210,30:30,09/29/22 14:23:26,STABLE BEAMS,6800,16482.143683031,16469.699456739,35.9,BCM1F
359568:8210,31:31,09/29/22 14:23:50,STABLE BEAMS,6800,16482.828087504,16470.495286736,35.9,BCM1F
359568:8210,32:32,09/29/22 14:24:13,STABLE BEAMS,6800,16470.162408811,16457.897209303,35.9,BCM1F
359568:8210,33:33,09/29/22 14:24:36,STABLE BEAMS,6800,16467.878884895,16455.493867982,35.9,BCM1F
359568:8210,34:34,09/29/22 14:25:00,STABLE BEAMS,6800,16473.393515896,16461.132046113,35.9,BCM1F
359568:8210,35:35,09/29/22 14:25:23,STABLE BEAMS,6800,16471.871088916,16459.556936772,35.9,BCM1F
359568:8210,36:36,09/29/22 14:25:46,STABLE BEAMS,6800,16467.720371597,16455.442584268,35.9,BCM1F
359568:8210,37:37,09/29/22 14:26:10,STABLE BEAMS,6800,16465.405611237,16453.077705733,35.9,BCM1F
359568:8210,38:38,09/29/22 14:26:33,STABLE BEAMS,6800,16467.080723820,16454.792213533,35.9,BCM1F
359568:8210,39:39,09/29/22 14:26:56,STABLE BEAMS,6800,16469.107362951,16456.715352805,35.9,BCM1F
359568:8210,40:40,09/29/22 14:27:19,STABLE BEAMS,6800,16460.363489727,16448.171952280,35.9,BCM1F
359568:8210,41:41,09/29/22 14:27:43,STABLE BEAMS,6800,16453.929714707,16441.597380155,35.9,BCM1F
359568:8210,42:42,09/29/22 14:28:06,STABLE BEAMS,6800,16442.777838007,16430.172301124,35.9,BCM1F
359568:8210,43:43,09/29/22 14:28:29,STABLE BEAMS,6800,16436.785336035,16424.151126894,35.8,BCM1F
359568:8210,44:44,09/29/22 14:28:53,STABLE BEAMS,6800,16446.141583425,16433.568448525,35.8,BCM1F
359568:8210,45:45,09/29/22 14:29:16,STABLE BEAMS,6800,16443.303262967,16430.956941947,35.8,BCM1F
359568:8210,46:46,09/29/22 14:29:39,STABLE BEAMS,6800,16438.435039868,16426.133009329,35.9,BCM1F
359568:8210,47:47,09/29/22 14:30:03,STABLE BEAMS,6800,16432.067467461,16419.787582162,35.8,BCM1F
359568:8210,48:48,09/29/22 14:30:26,STABLE BEAMS,6800,16424.327356383,16412.110177080,35.8,BCM1F
359568:8210,49:49,09/29/22 14:30:49,STABLE BEAMS,6800,16423.715914649,16411.477056321,35.8,BCM1F
359568:8210,50:50,09/29/22 14:31:13,STABLE BEAMS,6800,16427.395054907,16415.146406052,35.8,BCM1F
359568:8210,51:51,09/29/22 14:31:36,STABLE BEAMS,6800,16423.602391155,16411.336259215,35.8,BCM1F
359568:8210,52:52,09/29/22 14:31:59,STABLE BEAMS,6800,16410.603601429,16397.612038045,35.8,BCM1F
359568:8210,53:53,09/29/22 14:32:22,STABLE BEAMS,6800,16391.418830266,16378.592540305,35.8,BCM1F
359568:8210,54:54,09/29/22 14:32:46,STABLE BEAMS,6800,16388.365817533,16375.565868753,35.7,BCM1F
359568:8210,55:55,09/29/22 14:33:09,STABLE BEAMS,6800,16398.155645413,16385.237510983,35.8,BCM1F
359568:8210,56:56,09/29/22 14:33:32,STABLE BEAMS,6800,16394.055978700,16381.144138181,35.7,BCM1F
359568:8210,57:57,09/29/22 14:33:56,STABLE BEAMS,6800,16400.186014269,16387.157619854,35.7,BCM1F
359568:8210,58:58,09/29/22 14:34:19,STABLE BEAMS,6800,16397.673811610,16384.627934111,35.8,BCM1F
359568:8210,59:59,09/29/22 14:34:42,STABLE BEAMS,6800,16386.498624130,16373.614756546,35.7,BCM1F
359568:8210,60:60,09/29/22 14:35:06,STABLE BEAMS,6800,16384.361725014,16371.309320497,35.7,BCM1F
359568:8210,61:61,09/29/22 14:35:29,STABLE BEAMS,6800,16378.992553274,16342.443582791,35.7,BCM1F
359568:8210,62:62,09/29/22 14:35:52,STABLE BEAMS,6800,16374.038080293,16361.113185737,35.7,BCM1F
359568:8210,63:63,09/29/22 14:36:16,STABLE BEAMS,6800,16374.129924763,16361.483827124,35.7,BCM1F
359568:8210,64:64,09/29/22 14:36:39,STABLE BEAMS,6800,16367.964223702,11021.574107948,35.7,BCM1F
359568:8210,65:0,09/29/22 14:37:02,STABLE BEAMS,6800,16365.425679863,0,35.7,BCM1F
359568:8210,66:0,09/29/22 14:37:26,STABLE BEAMS,6800,16369.395505536,0,35.7,BCM1F
359568:8210,67:0,09/29/22 14:37:49,STABLE BEAMS,6800,16367.294271912,0,35.7,BCM1F
359568:8210,68:0,09/29/22 14:38:12,STABLE BEAMS,6800,16370.543794513,0,35.7,BCM1F
359568:8210,69:0,09/29/22 14:38:35,STABLE BEAMS,6800,16372.495839151,0,35.7,BCM1F
359568:8210,70:0,09/29/22 14:38:59,STABLE BEAMS,6800,16365.577199927,0,35.7,BCM1F
359568:8210,71:0,09/29/22 14:39:22,STABLE BEAMS,6800,16363.115581658,0,35.7,BCM1F
359568:8210,72:0,09/29/22 14:39:45,STABLE BEAMS,6800,16358.803087533,0,35.7,BCM1F
359568:8210,73:0,09/29/22 14:40:09,STABLE BEAMS,6800,16354.605748656,0,35.7,BCM1F
359569:8210,1:1,09/29/22 14:40:16,STABLE BEAMS,6800,16354.569850056,16327.892994504,35.6,BCM1F
359569:8210,2:2,09/29/22 14:40:40,STABLE BEAMS,6800,16355.094342585,16334.544725308,35.6,BCM1F
359569:8210,3:3,09/29/22 14:41:03,STABLE BEAMS,6800,16351.593063571,16331.090067851,35.7,BCM1F
359569:8210,4:4,09/29/22 14:41:26,STABLE BEAMS,6800,16347.108069680,16326.390847901,35.6,BCM1F
359569:8210,5:5,09/29/22 14:41:50,STABLE BEAMS,6800,16341.521874587,16321.162007051,35.6,BCM1F
359569:8210,6:6,09/29/22 14:42:13,STABLE BEAMS,6800,16341.328395121,16320.986943100,35.6,BCM1F
359569:8210,7:7,09/29/22 14:42:36,STABLE BEAMS,6800,16336.422408561,16315.702855704,35.6,BCM1F
359569:8210,8:8,09/29/22 14:43:00,STABLE BEAMS,6800,16335.818659383,16314.935931073,35.6,BCM1F
359569:8210,9:9,09/29/22 14:43:23,STABLE BEAMS,6800,16334.267327037,16303.511085149,35.6,BCM1F
359569:8210,10:10,09/29/22 14:43:46,STABLE BEAMS,6800,16330.612196881,16300.055262154,35.6,BCM1F
359569:8210,11:11,09/29/22 14:44:09,STABLE BEAMS,6800,16327.238660936,16296.794084164,35.6,BCM1F
359569:8210,12:12,09/29/22 14:44:33,STABLE BEAMS,6800,16325.515295040,16294.905911061,35.6,BCM1F
359569:8210,13:13,09/29/22 14:44:56,STABLE BEAMS,6800,16325.829990557,16295.227599812,35.6,BCM1F
359569:8210,14:14,09/29/22 14:45:19,STABLE BEAMS,6800,16323.713371819,16292.837312527,35.6,BCM1F
359569:8210,15:15,09/29/22 14:45:43,STABLE BEAMS,6800,16321.186483369,16291.128632422,35.6,BCM1F
359569:8210,16:16,09/29/22 14:46:06,STABLE BEAMS,6800,16324.200567101,16294.105185800,35.6,BCM1F
359569:8210,17:17,09/29/22 14:46:29,STABLE BEAMS,6800,16318.529054557,16288.405467213,35.6,BCM1F
359569:8210,18:18,09/29/22 14:46:53,STABLE BEAMS,6800,16315.456693877,16285.220282363,35.6,BCM1F
359569:8210,19:19,09/29/22 14:47:16,STABLE BEAMS,6800,16315.272538722,16284.841482203,35.6,BCM1F
359569:8210,20:20,09/29/22 14:47:39,STABLE BEAMS,6800,16313.344737294,16282.614137264,35.6,BCM1F
359569:8210,21:21,09/29/22 14:48:03,STABLE BEAMS,6800,16309.015925624,16278.407474075,35.6,BCM1F
359569:8210,22:22,09/29/22 14:48:26,STABLE BEAMS,6800,16309.755576643,16279.678144642,35.5,BCM1F
359569:8210,23:23,09/29/22 14:48:49,STABLE BEAMS,6800,16305.993916227,16275.800396546,35.5,BCM1F
359569:8210,24:24,09/29/22 14:49:13,STABLE BEAMS,6800,16304.387570442,16274.331817465,35.6,BCM1F
359569:8210,25:25,09/29/22 14:49:36,STABLE BEAMS,6800,16303.990121659,16273.324791810,35.5,BCM1F
359569:8210,26:26,09/29/22 14:49:59,STABLE BEAMS,6800,16302.731339590,16272.203543337,35.6,BCM1F
359569:8210,27:27,09/29/22 14:50:23,STABLE BEAMS,6800,16300.495835878,16270.079931365,35.5,BCM1F
359569:8210,28:28,09/29/22 14:50:46,STABLE BEAMS,6800,16296.861685423,16266.590307740,35.5,BCM1F
359569:8210,29:29,09/29/22 14:51:09,STABLE BEAMS,6800,16293.930121849,16263.401393165,35.5,BCM1F
359569:8210,30:30,09/29/22 14:51:32,STABLE BEAMS,6800,16290.243755249,16259.694979295,35.5,BCM1F
359569:8210,31:31,09/29/22 14:51:56,STABLE BEAMS,6800,16289.250716061,16258.636669926,35.5,BCM1F
359569:8210,32:32,09/29/22 14:52:19,STABLE BEAMS,6800,16287.948809051,16257.240354261,35.5,BCM1F
359569:8210,33:33,09/29/22 14:52:42,STABLE BEAMS,6800,16287.500076554,16257.576029479,35.5,BCM1F
359569:8210,34:34,09/29/22 14:53:06,STABLE BEAMS,6800,16285.539640036,16255.776437336,35.5,BCM1F
359569:8210,35:35,09/29/22 14:53:29,STABLE BEAMS,6800,16282.868224756,16252.814569749,35.5,BCM1F
359569:8210,36:36,09/29/22 14:53:52,STABLE BEAMS,6800,16284.145655448,16067.766845471,35.5,BCM1F
359569:8210,37:37,09/29/22 14:54:16,STABLE BEAMS,6800,16280.087248814,16250.002357364,35.5,BCM1F
359569:8210,38:38,09/29/22 14:54:39,STABLE BEAMS,6800,16276.449834850,16246.537443165,35.5,BCM1F
359569:8210,39:39,09/29/22 14:55:02,STABLE BEAMS,6800,16272.466955141,16242.629157948,35.5,BCM1F
359569:8210,40:40,09/29/22 14:55:26,STABLE BEAMS,6800,16267.661438038,16238.062576331,35.5,BCM1F
359569:8210,41:41,09/29/22 14:55:49,STABLE BEAMS,6800,16272.851582995,16242.560624258,35.5,BCM1F
359569:8210,42:42,09/29/22 14:56:12,STABLE BEAMS,6800,16265.436424177,16235.196516046,35.4,BCM1F
359569:8210,43:43,09/29/22 14:56:35,STABLE BEAMS,6800,16267.661438038,16237.408942086,35.5,BCM1F
359569:8210,44:44,09/29/22 14:56:59,STABLE BEAMS,6800,16264.452709301,16234.020487242,35.5,BCM1F
359569:8210,45:45,09/29/22 14:57:22,STABLE BEAMS,6800,16261.593176034,16231.796638920,35.5,BCM1F
359569:8210,46:46,09/29/22 14:57:45,STABLE BEAMS,6800,16258.335960876,16228.624041891,35.4,BCM1F
359569:8210,47:47,09/29/22 14:58:09,STABLE BEAMS,6800,16259.404993204,16229.515212974,35.4,BCM1F
359569:8210,48:48,09/29/22 14:58:32,STABLE BEAMS,6800,16250.111918025,16220.309087001,35.4,BCM1F
359569:8210,49:49,09/29/22 14:58:55,STABLE BEAMS,6800,16254.103655831,16224.125061533,35.4,BCM1F
359569:8210,50:50,09/29/22 14:59:19,STABLE BEAMS,6800,16248.673642957,16218.636771712,35.4,BCM1F
359569:8210,51:51,09/29/22 14:59:42,STABLE BEAMS,6800,16247.553326916,16217.514124592,35.4,BCM1F
359569:8210,52:52,09/29/22 15:00:05,STABLE BEAMS,6800,16244.286554339,16214.066460370,35.4,BCM1F
359569:8210,53:53,09/29/22 15:00:29,STABLE BEAMS,6800,16240.256120640,16209.997563886,35.4,BCM1F
359569:8210,54:54,09/29/22 15:00:52,STABLE BEAMS,6800,16236.482105511,16206.287653399,35.4,BCM1F
359569:8210,55:55,09/29/22 15:01:15,STABLE BEAMS,6800,16232.224158608,16202.136003649,35.4,BCM1F
359569:8210,56:56,09/29/22 15:01:38,STABLE BEAMS,6800,16236.593997250,16206.137531982,35.4,BCM1F
359569:8210,57:57,09/29/22 15:02:02,STABLE BEAMS,6800,16234.056852058,16204.343534425,35.4,BCM1F
359569:8210,58:58,09/29/22 15:02:25,STABLE BEAMS,6800,16230.660704657,16201.017086254,35.4,BCM1F
359569:8210,59:59,09/29/22 15:02:48,STABLE BEAMS,6800,16224.747459334,16195.168411789,35.4,BCM1F
359569:8210,60:60,09/29/22 15:03:12,STABLE BEAMS,6800,16228.847825370,16198.951751230,35.4,BCM1F
359569:8210,61:61,09/29/22 15:03:35,STABLE BEAMS,6800,16217.187773686,16187.613388296,35.3,BCM1F
359569:8210,62:62,09/29/22 15:03:58,STABLE BEAMS,6800,16218.353312638,16188.691511828,35.4,BCM1F
359569:8210,63:63,09/29/22 15:04:22,STABLE BEAMS,6800,16214.514959759,16185.288138085,35.3,BCM1F
359569:8210,64:64,09/29/22 15:04:45,STABLE BEAMS,6800,16215.748566187,16185.825451543,35.3,BCM1F
359569:8210,65:65,09/29/22 15:05:08,STABLE BEAMS,6800,16214.334534329,16184.154068684,35.4,BCM1F
359569:8210,66:66,09/29/22 15:05:32,STABLE BEAMS,6800,16208.940420055,16179.046676993,35.4,BCM1F
359569:8210,67:67,09/29/22 15:05:55,STABLE BEAMS,6800,16204.889939086,16175.264736199,35.3,BCM1F
359569:8210,68:68,09/29/22 15:06:18,STABLE BEAMS,6800,16201.899166133,16172.530148708,35.3,BCM1F
359569:8210,69:69,09/29/22 15:06:42,STABLE BEAMS,6800,16199.554334868,16170.083682446,35.3,BCM1F
359569:8210,70:70,09/29/22 15:07:05,STABLE BEAMS,6800,16202.035767299,16172.647868142,35.3,BCM1F
359569:8210,71:71,09/29/22 15:07:28,STABLE BEAMS,6800,16192.393496650,16162.539381912,35.3,BCM1F
359569:8210,72:72,09/29/22 15:07:51,STABLE BEAMS,6800,16192.299787318,16162.563625122,35.3,BCM1F
359569:8210,73:73,09/29/22 15:08:15,STABLE BEAMS,6800,16189.239315136,16159.486602287,35.3,BCM1F
359569:8210,74:74,09/29/22 15:08:38,STABLE BEAMS,6800,16180.941843330,16151.103113707,35.3,BCM1F
359569:8210,75:75,09/29/22 15:09:01,STABLE BEAMS,6800,16179.833415786,16126.564789025,35.3,BCM1F
359569:8210,76:76,09/29/22 15:09:25,STABLE BEAMS,6800,16176.898122487,16146.556113144,35.3,BCM1F
359569:8210,77:77,09/29/22 15:09:48,STABLE BEAMS,6800,16174.600378996,16144.516419976,35.3,BCM1F
359569:8210,78:78,09/29/22 15:10:11,STABLE BEAMS,6800,16170.780674740,16141.113046234,35.3,BCM1F
359569:8210,79:79,09/29/22 15:10:35,STABLE BEAMS,6800,16169.982047449,16140.086672632,35.3,BCM1F
359569:8210,80:80,09/29/22 15:10:58,STABLE BEAMS,6800,16164.533385952,16134.704913071,35.2,BCM1F
359569:8210,81:81,09/29/22 15:11:21,STABLE BEAMS,6800,16164.419163135,16134.593021332,35.2,BCM1F
359569:8210,82:82,09/29/22 15:11:45,STABLE BEAMS,6800,16162.892307107,13072.890029845,35.3,BCM1F
359569:8210,83:83,09/29/22 15:12:08,STABLE BEAMS,6800,16158.659069630,0,35.2,BCM1F
359569:8210,84:0,09/29/22 15:12:31,STABLE BEAMS,6800,16156.983024616,0,35.2,BCM1F
359569:8210,85:0,09/29/22 15:12:55,STABLE BEAMS,6800,16155.341945770,0,35.2,BCM1F
359569:8210,86:0,09/29/22 15:13:18,STABLE BEAMS,6800,16151.396363307,0,35.2,BCM1F
359569:8210,87:0,09/29/22 15:13:41,STABLE BEAMS,6800,16147.325368853,0,35.2,BCM1F
359569:8210,88:0,09/29/22 15:14:04,STABLE BEAMS,6800,16147.570132033,0,35.2,BCM1F
359569:8210,89:0,09/29/22 15:14:28,STABLE BEAMS,6800,16147.390639034,0,35.2,BCM1F
359569:8210,90:0,09/29/22 15:14:51,STABLE BEAMS,6800,16140.947539703,0,35.2,BCM1F
359571:8210,1:1,09/29/22 15:29:19,STABLE BEAMS,6800,16067.686423283,16033.892786885,35.0,BCM1F
359571:8210,2:2,09/29/22 15:29:42,STABLE BEAMS,6800,16067.406693935,16047.085289184,35.0,BCM1F
359571:8210,3:3,09/29/22 15:30:06,STABLE BEAMS,6800,16064.213117204,16043.660003310,35.0,BCM1F
359571:8210,4:4,09/29/22 15:30:29,STABLE BEAMS,6800,16060.671510542,16039.918623271,35.0,BCM1F
359571:8210,5:5,09/29/22 15:30:52,STABLE BEAMS,6800,16067.374058844,10426.381851156,35.0,BCM1F
359571:8210,6:6,09/29/22 15:31:16,STABLE BEAMS,6800,16062.449889876,14421.404611807,35.0,BCM1F
359571:8210,7:7,09/29/22 15:31:39,STABLE BEAMS,6800,16054.877849515,8556.687202122,35.0,BCM1F
359571:8210,8:8,09/29/22 15:32:02,STABLE BEAMS,6800,16055.943618334,16026.752695260,35.0,BCM1F
359571:8210,9:9,09/29/22 15:32:26,STABLE BEAMS,6800,16054.448231857,16025.224440585,35.0,BCM1F
359571:8210,10:10,09/29/22 15:32:49,STABLE BEAMS,6800,16051.626928268,16022.496147004,35.0,BCM1F
359571:8210,11:11,09/29/22 15:33:12,STABLE BEAMS,6800,16047.183660672,16018.078754373,35.0,BCM1F
359571:8210,12:12,09/29/22 15:33:35,STABLE BEAMS,6800,16048.316098319,16019.264340596,35.0,BCM1F
359571:8210,13:13,09/29/22 15:33:59,STABLE BEAMS,6800,16052.016917602,16022.435538979,35.0,BCM1F
359571:8210,14:14,09/29/22 15:34:22,STABLE BEAMS,6800,16048.136838428,15789.854572018,35.0,BCM1F
359571:8210,15:15,09/29/22 15:34:45,STABLE BEAMS,6800,16044.629731718,16015.788470331,35.0,BCM1F
359571:8210,16:16,09/29/22 15:35:09,STABLE BEAMS,6800,16038.874300369,16009.935366817,35.0,BCM1F
359571:8210,18:18,09/29/22 15:35:58,STABLE BEAMS,6800,16038.574290643,12578.986604672,35.0,BCM1F
359571:8210,19:19,09/29/22 15:36:19,STABLE BEAMS,6800,16033.487179329,16004.085293705,35.0,BCM1F
359571:8210,20:20,09/29/22 15:36:42,STABLE BEAMS,6800,16035.487244172,16006.149230083,34.9,BCM1F
359571:8210,21:21,09/29/22 15:37:05,STABLE BEAMS,6800,16034.436860468,16004.764802915,35.0,BCM1F
359571:8210,22:22,09/29/22 15:37:28,STABLE BEAMS,6800,16028.190970328,15997.746393556,34.9,BCM1F
359571:8210,23:23,09/29/22 15:37:52,STABLE BEAMS,6800,16022.387285666,15992.792153683,34.9,BCM1F
359571:8210,24:24,09/29/22 15:38:15,STABLE BEAMS,6800,16017.500647052,15988.089437117,34.9,BCM1F
359571:8210,25:25,09/29/22 15:38:38,STABLE BEAMS,6800,16014.210796804,15985.361143536,34.9,BCM1F
359571:8210,26:26,09/29/22 15:39:02,STABLE BEAMS,6800,16012.808187228,15983.567145980,34.9,BCM1F
359571:8210,27:27,09/29/22 15:39:25,STABLE BEAMS,6800,16007.562096402,15978.431781353,34.9,BCM1F
359571:8210,28:28,09/29/22 15:39:49,STABLE BEAMS,6800,16004.255462392,15975.317461271,34.9,BCM1F
359571:8210,29:29,09/29/22 15:40:12,STABLE BEAMS,6800,16005.999108666,7161.353386641,34.9,BCM1F
359571:8210,30:30,09/29/22 15:40:35,STABLE BEAMS,6800,16002.830008253,15973.743983685,34.9,BCM1F
359571:8210,31:31,09/29/22 15:40:58,STABLE BEAMS,6800,15999.621279516,15970.145964938,34.9,BCM1F
359571:8210,32:32,09/29/22 15:41:22,STABLE BEAMS,6800,15993.401963664,15964.052061077,34.9,BCM1F
359571:8210,33:33,09/29/22 15:41:45,STABLE BEAMS,6800,15995.741666557,15966.716949338,34.9,BCM1F
359571:8210,34:34,09/29/22 15:42:08,STABLE BEAMS,6800,15991.336628639,15961.503493602,34.9,BCM1F
359571:8210,35:35,09/29/22 15:42:32,STABLE BEAMS,6800,15992.945072394,15963.801936417,34.8,BCM1F
359571:8210,36:36,09/29/22 15:42:55,STABLE BEAMS,6800,15988.620922879,15959.546087485,34.9,BCM1F
359571:8210,37:37,09/29/22 15:43:18,STABLE BEAMS,6800,15987.840944212,15959.227429135,34.9,BCM1F
359571:8210,38:38,09/29/22 15:43:42,STABLE BEAMS,6800,15989.714198417,15961.010237518,34.9,BCM1F
359571:8210,39:39,09/29/22 15:44:05,STABLE BEAMS,6800,15988.841209741,15959.859151248,34.9,BCM1F
359571:8210,40:40,09/29/22 15:44:28,STABLE BEAMS,6800,15991.938046739,6964.492925076,34.9,BCM1F
359571:8210,41:41,09/29/22 15:44:52,STABLE BEAMS,6800,15990.279484809,15960.895082269,34.8,BCM1F
359571:8210,42:42,09/29/22 15:45:15,STABLE BEAMS,6800,15988.271261193,15958.909003893,34.8,BCM1F
359571:8210,43:43,09/29/22 15:45:38,STABLE BEAMS,6800,15983.462946797,15953.954764020,34.8,BCM1F
359571:8210,44:44,09/29/22 15:46:01,STABLE BEAMS,6800,15987.011546693,15957.416181603,34.9,BCM1F
359571:8210,45:45,09/29/22 15:46:25,STABLE BEAMS,6800,15971.252061404,15941.828263647,34.8,BCM1F
359571:8210,46:46,09/29/22 15:46:48,STABLE BEAMS,6800,15968.818416070,15939.316294096,34.8,BCM1F
359571:8210,47:47,09/29/22 15:47:11,STABLE BEAMS,6800,15970.251096551,15940.826832579,34.8,BCM1F
359571:8210,48:48,09/29/22 15:47:35,STABLE BEAMS,6800,15973.482902960,15944.464712759,34.8,BCM1F
359571:8210,49:49,09/29/22 15:47:58,STABLE BEAMS,6800,15975.896734131,15946.631216564,34.8,BCM1F
359571:8210,50:50,09/29/22 15:48:21,STABLE BEAMS,6800,15973.695031049,15944.245591436,34.8,BCM1F
359571:8210,51:51,09/29/22 15:48:45,STABLE BEAMS,6800,15970.065542750,6425.281737296,34.8,BCM1F
359571:8210,52:52,09/29/22 15:49:08,STABLE BEAMS,6800,15973.903429414,15944.606908511,34.8,BCM1F
359571:8210,53:53,09/29/22 15:49:31,STABLE BEAMS,6800,15970.867433549,15941.690263835,34.8,BCM1F
359571:8210,54:54,09/29/22 15:49:54,STABLE BEAMS,6800,15970.988649601,15941.696324638,34.8,BCM1F
359571:8210,55:55,09/29/22 15:50:18,STABLE BEAMS,6800,15965.989886140,15906.333872809,34.8,BCM1F
359571:8210,56:56,09/29/22 15:50:41,STABLE BEAMS,6800,15970.963940175,15942.118249739,34.8,BCM1F
359571:8210,57:57,09/29/22 15:51:04,STABLE BEAMS,6800,15969.310273508,15940.467846582,34.8,BCM1F
359571:8210,58:58,09/29/22 15:51:28,STABLE BEAMS,6800,15972.832532224,15943.761659662,34.8,BCM1F
359571:8210,59:59,09/29/22 15:51:51,STABLE BEAMS,6800,15967.489701664,15938.670585516,34.8,BCM1F
359571:8210,60:60,09/29/22 15:52:14,STABLE BEAMS,6800,15963.926882193,15935.004732402,34.8,BCM1F
359571:8210,61:61,09/29/22 15:52:38,STABLE BEAMS,6800,15959.418111308,15930.794805704,34.8,BCM1F
359571:8210,62:62,09/29/22 15:53:01,STABLE BEAMS,6800,15956.127328629,6919.124787552,34.8,BCM1F
359571:8210,63:63,09/29/22 15:53:24,STABLE BEAMS,6800,15950.423880317,15921.292399730,34.8,BCM1F
359571:8210,64:64,09/29/22 15:53:47,STABLE BEAMS,6800,15947.385786482,15918.101154077,34.8,BCM1F
359571:8210,65:65,09/29/22 15:54:11,STABLE BEAMS,6800,15943.388687197,15914.094031157,34.8,BCM1F
359571:8210,66:66,09/29/22 15:54:34,STABLE BEAMS,6800,15933.386031904,15903.949180111,34.7,BCM1F
