#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
357538:8132,37:37,08/15/22 20:36:32,STABLE BEAMS,6800,262511.610985724,258765.778588326,33.4,BCM1F
357538:8132,38:38,08/15/22 20:36:55,STABLE BEAMS,6800,262137.379738748,195021.777245224,33.4,BCM1F
357538:8132,39:39,08/15/22 20:37:18,STABLE BEAMS,6800,261982.782652044,29200.282351527,33.3,BCM1F
357538:8132,40:40,08/15/22 20:37:42,STABLE BEAMS,6800,261645.126017408,257597.745382133,33.3,BCM1F
357538:8132,41:41,08/15/22 20:38:05,STABLE BEAMS,6800,261399.220609139,257346.292008448,33.2,BCM1F
357538:8132,42:42,08/15/22 20:38:28,STABLE BEAMS,6800,261281.268067112,245374.528586748,33.2,BCM1F
357538:8132,43:43,08/15/22 20:38:52,STABLE BEAMS,6800,261160.424988482,202863.150347429,33.2,BCM1F
357538:8132,44:44,08/15/22 20:39:15,STABLE BEAMS,6800,261042.822108141,257302.584297717,33.2,BCM1F
357538:8132,45:45,08/15/22 20:39:38,STABLE BEAMS,6800,261093.989268171,200949.172211422,33.2,BCM1F
357538:8132,46:46,08/15/22 20:40:02,STABLE BEAMS,6800,260916.058091631,257169.386506187,33.2,BCM1F
357538:8132,47:47,08/15/22 20:40:25,STABLE BEAMS,6800,260843.328460974,254007.652299612,33.2,BCM1F
357538:8132,48:48,08/15/22 20:40:48,STABLE BEAMS,6800,260808.851818749,257048.403562883,33.2,BCM1F
357538:8132,49:49,08/15/22 20:41:11,STABLE BEAMS,6800,260907.852697403,256364.488616139,33.2,BCM1F
357538:8132,50:50,08/15/22 20:41:35,STABLE BEAMS,6800,260993.286702646,257249.459032247,33.2,BCM1F
357538:8132,51:51,08/15/22 20:41:58,STABLE BEAMS,6800,260599.870684506,252055.957323091,33.2,BCM1F
357538:8132,52:52,08/15/22 20:42:21,STABLE BEAMS,6800,260191.465835433,256461.624632468,33.1,BCM1F
357538:8132,53:53,08/15/22 20:42:45,STABLE BEAMS,6800,259896.957452831,256056.763021811,33.1,BCM1F
357538:8132,54:54,08/15/22 20:43:08,STABLE BEAMS,6800,259499.718466926,251531.418172758,33.0,BCM1F
357538:8132,55:55,08/15/22 20:43:31,STABLE BEAMS,6800,259015.157302674,255234.568533703,33.0,BCM1F
357538:8132,56:56,08/15/22 20:43:55,STABLE BEAMS,6800,258591.134231633,254489.625967388,32.9,BCM1F
357538:8132,57:57,08/15/22 20:44:18,STABLE BEAMS,6800,258411.687854455,254730.333071928,32.9,BCM1F
357538:8132,58:58,08/15/22 20:44:41,STABLE BEAMS,6800,258251.029965196,232542.644039413,32.8,BCM1F
357538:8132,59:59,08/15/22 20:45:05,STABLE BEAMS,6800,257923.396965555,157560.982328665,32.8,BCM1F
357538:8132,60:60,08/15/22 20:45:28,STABLE BEAMS,6800,257539.515056049,251423.116293260,32.8,BCM1F
357538:8132,61:61,08/15/22 20:45:51,STABLE BEAMS,6800,257254.144498837,124762.772141777,32.7,BCM1F
357538:8132,62:62,08/15/22 20:46:15,STABLE BEAMS,6800,257007.399902522,31403.349114006,32.7,BCM1F
357538:8132,63:63,08/15/22 20:46:38,STABLE BEAMS,6800,256932.595612529,27849.392401179,32.7,BCM1F
357538:8132,64:64,08/15/22 20:47:01,STABLE BEAMS,6800,256729.558726945,10926.181737892,32.6,BCM1F
357538:8132,65:0,08/15/22 20:47:24,STABLE BEAMS,6800,256546.032963432,0,32.6,BCM1F
357538:8132,66:0,08/15/22 20:47:48,STABLE BEAMS,6800,256399.897689526,0,32.6,BCM1F
357538:8132,67:0,08/15/22 20:48:11,STABLE BEAMS,6800,256282.830957103,0,32.6,BCM1F
357538:8132,68:0,08/15/22 20:48:34,STABLE BEAMS,6800,256098.675802555,0,32.6,BCM1F
357538:8132,69:0,08/15/22 20:48:58,STABLE BEAMS,6800,256053.429580406,0,32.6,BCM1F
357539:8132,1:1,08/15/22 20:49:04,STABLE BEAMS,6800,255863.376798757,11900.541998449,32.5,BCM1F
357539:8132,2:2,08/15/22 20:49:28,STABLE BEAMS,6800,256179.028057964,39887.223232882,32.5,BCM1F
357539:8132,3:3,08/15/22 20:49:51,STABLE BEAMS,6800,256617.107528776,16183.043076955,32.6,BCM1F
357539:8132,4:4,08/15/22 20:50:14,STABLE BEAMS,6800,256458.780717423,51514.374083476,32.6,BCM1F
357539:8132,5:5,08/15/22 20:50:38,STABLE BEAMS,6800,256135.530144244,40943.157233670,32.6,BCM1F
357539:8132,6:6,08/15/22 20:51:01,STABLE BEAMS,6800,255932.842920346,132808.303378037,32.6,BCM1F
357539:8132,7:7,08/15/22 20:51:24,STABLE BEAMS,6800,255609.662279504,49815.731600083,32.5,BCM1F
357539:8132,8:8,08/15/22 20:51:48,STABLE BEAMS,6800,255574.486313908,13526.376993183,32.5,BCM1F
357539:8132,9:0,08/15/22 20:52:11,STABLE BEAMS,6800,258569.734936459,0,32.7,BCM1F
357539:8132,10:0,08/15/22 20:52:34,STABLE BEAMS,6800,259906.561493802,0,33.0,BCM1F
357539:8132,11:0,08/15/22 20:52:58,STABLE BEAMS,6800,259851.874406135,0,33.0,BCM1F
357539:8132,12:0,08/15/22 20:53:21,STABLE BEAMS,6800,259768.095466205,0,33.0,BCM1F
357539:8132,13:0,08/15/22 20:53:44,STABLE BEAMS,6800,260130.181797293,0,33.0,BCM1F
357539:8132,14:0,08/15/22 20:54:07,STABLE BEAMS,6800,267866.120245824,0,33.4,BCM1F
357539:8132,15:0,08/15/22 20:54:31,STABLE BEAMS,6800,274194.204193226,0,34.8,BCM1F
357539:8132,16:0,08/15/22 20:54:54,STABLE BEAMS,6800,274329.663130325,0,34.9,BCM1F
357540:8132,1:1,08/15/22 20:54:59,STABLE BEAMS,6800,274309.545927999,74181.852563769,34.8,BCM1F
357540:8132,2:2,08/15/22 20:55:22,STABLE BEAMS,6800,274172.734965715,0,34.9,BCM1F
357540:8132,3:0,08/15/22 20:55:45,STABLE BEAMS,6800,274525.100701936,0,34.8,BCM1F
357540:8132,4:0,08/15/22 20:56:09,STABLE BEAMS,6800,284551.206638891,0,35.4,BCM1F
357540:8132,5:0,08/15/22 20:56:32,STABLE BEAMS,6800,289759.837043654,0,36.9,BCM1F
357540:8132,6:0,08/15/22 20:56:55,STABLE BEAMS,6800,289524.584661414,0,36.8,BCM1F
357542:8132,1:1,08/15/22 20:57:04,STABLE BEAMS,6800,289241.801600678,272678.210988054,36.7,BCM1F
357542:8132,2:2,08/15/22 20:57:27,STABLE BEAMS,6800,289644.402065766,280322.095170090,36.8,BCM1F
357542:8132,3:3,08/15/22 20:57:50,STABLE BEAMS,6800,294076.014272232,288688.450327430,36.9,BCM1F
357542:8132,4:4,08/15/22 20:58:14,STABLE BEAMS,6800,306569.402996884,293935.403652962,38.3,BCM1F
357542:8132,5:5,08/15/22 20:58:37,STABLE BEAMS,6800,307945.251798368,300995.492684303,39.2,BCM1F
357542:8132,6:6,08/15/22 20:59:00,STABLE BEAMS,6800,307195.157549882,292815.250786951,39.1,BCM1F
357542:8132,7:7,08/15/22 20:59:23,STABLE BEAMS,6800,306373.662385145,229986.990088313,39.0,BCM1F
357542:8132,8:8,08/15/22 20:59:47,STABLE BEAMS,6800,311099.782974214,297742.275325320,38.9,BCM1F
357542:8132,9:9,08/15/22 21:00:10,STABLE BEAMS,6800,321576.509581114,308201.950097340,40.6,BCM1F
357542:8132,10:10,08/15/22 21:00:33,STABLE BEAMS,6800,321640.101386381,307307.911788179,40.9,BCM1F
357542:8132,11:11,08/15/22 21:00:57,STABLE BEAMS,6800,320825.109929001,307542.091874583,40.8,BCM1F
357542:8132,13:13,08/15/22 21:01:43,STABLE BEAMS,6800,328956.888716693,313035.836417988,40.9,BCM1F
357542:8132,14:14,08/15/22 21:02:07,STABLE BEAMS,6800,335993.503793524,314704.328739750,42.8,BCM1F
357542:8132,15:15,08/15/22 21:02:30,STABLE BEAMS,6800,334355.641835443,278719.012894362,42.7,BCM1F
357542:8132,16:16,08/15/22 21:02:53,STABLE BEAMS,6800,320795.598482715,205056.018644070,42.8,BCM1F
357542:8132,17:17,08/15/22 21:03:17,STABLE BEAMS,6800,304114.731340657,255331.821103927,38.9,BCM1F
357542:8132,18:18,08/15/22 21:03:40,STABLE BEAMS,6800,318534.779265123,303479.023085002,33.1,BCM1F
357542:8132,19:19,08/15/22 21:04:03,STABLE BEAMS,6800,303907.008988483,295178.450946160,43.3,BCM1F
357542:8132,20:20,08/15/22 21:04:27,STABLE BEAMS,6800,342514.834099306,313999.224294843,43.4,BCM1F
357542:8132,21:21,08/15/22 21:04:50,STABLE BEAMS,6800,348831.099481727,247967.479784339,44.4,BCM1F
357542:8132,22:22,08/15/22 21:05:13,STABLE BEAMS,6800,348662.888900054,258032.561343877,44.4,BCM1F
357542:8132,23:23,08/15/22 21:05:36,STABLE BEAMS,6800,348241.569879383,307102.567135469,44.3,BCM1F
357542:8132,24:24,08/15/22 21:06:00,STABLE BEAMS,6800,348196.370278792,267390.207380603,44.3,BCM1F
357542:8132,25:25,08/15/22 21:06:23,STABLE BEAMS,6800,357503.431924965,142007.251962023,44.4,BCM1F
357542:8132,26:26,08/15/22 21:06:46,STABLE BEAMS,6800,366608.948575413,326852.414894235,46.5,BCM1F
357542:8132,27:27,08/15/22 21:07:10,STABLE BEAMS,6800,366452.346761711,291072.979849476,46.6,BCM1F
357542:8132,28:28,08/15/22 21:07:33,STABLE BEAMS,6800,366331.084089058,328524.613629866,46.6,BCM1F
357542:8132,29:29,08/15/22 21:07:56,STABLE BEAMS,6800,366556.079728513,327540.852132116,46.6,BCM1F
357542:8132,30:30,08/15/22 21:08:20,STABLE BEAMS,6800,379435.751372913,230062.167350770,47.1,BCM1F
357542:8132,31:31,08/15/22 21:08:43,STABLE BEAMS,6800,387174.323939478,175460.770107597,49.2,BCM1F
357542:8132,32:32,08/15/22 21:09:06,STABLE BEAMS,6800,386772.446108540,231779.775484004,49.2,BCM1F
357542:8132,33:33,08/15/22 21:09:30,STABLE BEAMS,6800,386451.153640802,325271.710966401,49.2,BCM1F
357542:8132,34:34,08/15/22 21:09:53,STABLE BEAMS,6800,386093.752776305,284420.200060593,49.1,BCM1F
357542:8132,35:35,08/15/22 21:10:16,STABLE BEAMS,6800,385790.013325196,337884.987027741,49.1,BCM1F
357542:8132,36:36,08/15/22 21:10:39,STABLE BEAMS,6800,385584.085903010,248993.503724519,49.0,BCM1F
357542:8132,37:37,08/15/22 21:11:03,STABLE BEAMS,6800,393591.385130539,338169.541707686,49.1,BCM1F
357542:8132,38:38,08/15/22 21:11:26,STABLE BEAMS,6800,399146.926549224,335128.440782730,50.8,BCM1F
357542:8132,39:39,08/15/22 21:11:49,STABLE BEAMS,6800,398451.332902173,295435.965122399,50.7,BCM1F
357542:8132,40:40,08/15/22 21:12:13,STABLE BEAMS,6800,397632.168815342,339401.166719146,50.6,BCM1F
357542:8132,41:41,08/15/22 21:12:36,STABLE BEAMS,6800,397323.207749724,338733.126412940,50.5,BCM1F
357542:8132,42:42,08/15/22 21:12:59,STABLE BEAMS,6800,397407.173175887,312154.176132506,50.5,BCM1F
357542:8132,43:43,08/15/22 21:13:23,STABLE BEAMS,6800,398119.107679057,323991.203251259,50.6,BCM1F
357542:8132,44:44,08/15/22 21:13:46,STABLE BEAMS,6800,398513.386196022,339829.525595092,50.7,BCM1F
357542:8132,45:45,08/15/22 21:14:09,STABLE BEAMS,6800,397647.623861856,322119.907151704,50.7,BCM1F
357542:8132,46:46,08/15/22 21:14:33,STABLE BEAMS,6800,387518.391038354,340525.212485260,50.4,BCM1F
357542:8132,47:47,08/15/22 21:14:56,STABLE BEAMS,6800,374332.439067928,331768.658197290,46.5,BCM1F
357542:8132,48:48,08/15/22 21:15:19,STABLE BEAMS,6800,370998.391582567,224098.221083013,42.6,BCM1F
357542:8132,49:49,08/15/22 21:15:43,STABLE BEAMS,6800,386552.275800350,238663.914755025,47.7,BCM1F
357542:8132,50:50,08/15/22 21:16:06,STABLE BEAMS,6800,395211.530896537,311546.207703929,50.3,BCM1F
357542:8132,51:51,08/15/22 21:16:29,STABLE BEAMS,6800,394834.106072830,227002.744153476,50.2,BCM1F
357542:8132,52:52,08/15/22 21:16:52,STABLE BEAMS,6800,394925.297840500,316206.988179302,50.2,BCM1F
357542:8132,53:53,08/15/22 21:17:16,STABLE BEAMS,6800,395258.105833092,374601.888363044,50.2,BCM1F
357542:8132,54:54,08/15/22 21:17:39,STABLE BEAMS,6800,396251.191642465,373868.624497037,50.5,BCM1F
357542:8132,55:55,08/15/22 21:18:02,STABLE BEAMS,6800,398108.687760818,341849.870815935,50.3,BCM1F
357542:8132,56:56,08/15/22 21:18:26,STABLE BEAMS,6800,400092.877963345,354691.033053334,50.9,BCM1F
357542:8132,57:57,08/15/22 21:18:49,STABLE BEAMS,6800,399194.993375639,377453.239546479,50.8,BCM1F
357542:8132,58:58,08/15/22 21:19:12,STABLE BEAMS,6800,399076.248267124,372086.492127375,50.7,BCM1F
357542:8132,59:59,08/15/22 21:19:36,STABLE BEAMS,6800,399451.318702146,376519.456359026,50.8,BCM1F
357542:8132,60:60,08/15/22 21:19:59,STABLE BEAMS,6800,399357.982342803,377669.109015934,50.8,BCM1F
357542:8132,61:61,08/15/22 21:20:22,STABLE BEAMS,6800,399127.625224165,331798.752413052,50.8,BCM1F
357542:8132,62:62,08/15/22 21:20:46,STABLE BEAMS,6800,398986.664943210,376068.602581291,50.7,BCM1F
357542:8132,63:63,08/15/22 21:21:09,STABLE BEAMS,6800,398792.416221330,376288.702957144,50.7,BCM1F
357542:8132,64:64,08/15/22 21:21:32,STABLE BEAMS,6800,398695.420069675,369023.549002442,50.7,BCM1F
357542:8132,65:65,08/15/22 21:21:56,STABLE BEAMS,6800,398964.612946222,377501.026643545,50.7,BCM1F
357542:8132,66:66,08/15/22 21:22:19,STABLE BEAMS,6800,398741.831830777,377808.822170210,50.8,BCM1F
357542:8132,67:67,08/15/22 21:22:42,STABLE BEAMS,6800,398071.297271212,376357.562998478,50.7,BCM1F
357542:8132,68:68,08/15/22 21:23:05,STABLE BEAMS,6800,397775.763214331,314373.851825063,50.6,BCM1F
357542:8132,69:69,08/15/22 21:23:29,STABLE BEAMS,6800,396661.181624514,352799.433265221,50.5,BCM1F
357542:8132,70:70,08/15/22 21:23:52,STABLE BEAMS,6800,397325.165855165,248135.527190559,50.5,BCM1F
357542:8132,71:71,08/15/22 21:24:15,STABLE BEAMS,6800,397132.362401587,376396.631864177,50.5,BCM1F
357542:8132,72:72,08/15/22 21:24:39,STABLE BEAMS,6800,396674.562011693,375750.387136388,50.4,BCM1F
357542:8132,73:73,08/15/22 21:25:02,STABLE BEAMS,6800,396293.757125023,374861.920103422,50.4,BCM1F
357542:8132,74:74,08/15/22 21:25:25,STABLE BEAMS,6800,395993.024764413,358922.988437180,50.4,BCM1F
357542:8132,75:75,08/15/22 21:25:49,STABLE BEAMS,6800,395703.388334633,376403.042328417,50.3,BCM1F
357542:8132,76:76,08/15/22 21:26:12,STABLE BEAMS,6800,395577.906410971,332089.624314121,50.3,BCM1F
357542:8132,77:77,08/15/22 21:26:35,STABLE BEAMS,6800,395618.607031204,376526.449592743,50.3,BCM1F
357542:8132,78:78,08/15/22 21:26:59,STABLE BEAMS,6800,395743.039969809,371028.415865991,50.4,BCM1F
357542:8132,79:79,08/15/22 21:27:22,STABLE BEAMS,6800,394828.511485857,370467.954805132,50.3,BCM1F
357542:8132,80:80,08/15/22 21:27:45,STABLE BEAMS,6800,394522.184538273,375761.949282800,50.2,BCM1F
357542:8132,81:81,08/15/22 21:28:09,STABLE BEAMS,6800,393461.404226519,369134.251892182,50.1,BCM1F
357542:8132,82:82,08/15/22 21:28:32,STABLE BEAMS,6800,394194.201876945,364016.813255089,50.0,BCM1F
357542:8132,83:83,08/15/22 21:28:55,STABLE BEAMS,6800,394340.290529294,368445.068709371,50.2,BCM1F
357542:8132,84:84,08/15/22 21:29:18,STABLE BEAMS,6800,394165.832658833,369639.023501876,50.1,BCM1F
357542:8132,85:85,08/15/22 21:29:42,STABLE BEAMS,6800,394073.405419874,367931.718732985,50.1,BCM1F
357542:8132,86:86,08/15/22 21:30:05,STABLE BEAMS,6800,393909.180981419,370689.057544484,50.1,BCM1F
357542:8132,87:87,08/15/22 21:30:28,STABLE BEAMS,6800,393639.288781501,344186.776416368,50.1,BCM1F
357542:8132,88:88,08/15/22 21:30:52,STABLE BEAMS,6800,393500.846064683,334489.352464112,50.0,BCM1F
357542:8132,89:89,08/15/22 21:31:15,STABLE BEAMS,6800,394026.107849167,337340.027634954,50.0,BCM1F
357542:8132,90:90,08/15/22 21:31:38,STABLE BEAMS,6800,393070.319286285,323668.022610417,50.0,BCM1F
357542:8132,91:91,08/15/22 21:32:02,STABLE BEAMS,6800,392395.635408048,374716.017937306,49.9,BCM1F
357542:8132,92:92,08/15/22 21:32:25,STABLE BEAMS,6800,391545.374741955,368542.367901154,49.9,BCM1F
357542:8132,93:93,08/15/22 21:32:48,STABLE BEAMS,6800,391287.277796239,347056.566426037,49.7,BCM1F
357542:8132,94:94,08/15/22 21:33:12,STABLE BEAMS,6800,392040.588932235,319364.060230065,49.9,BCM1F
357542:8132,95:95,08/15/22 21:33:35,STABLE BEAMS,6800,391673.956999232,322785.616380005,49.8,BCM1F
357542:8132,96:96,08/15/22 21:33:58,STABLE BEAMS,6800,391578.965574576,366397.403255474,49.8,BCM1F
357542:8132,97:97,08/15/22 21:34:21,STABLE BEAMS,6800,384240.778949089,369281.692569716,49.8,BCM1F
357542:8132,98:98,08/15/22 21:34:45,STABLE BEAMS,6800,383092.676458989,368873.031302073,47.9,BCM1F
357542:8132,99:99,08/15/22 21:35:08,STABLE BEAMS,6800,373372.407943258,357161.625971657,47.5,BCM1F
357542:8132,100:100,08/15/22 21:35:31,STABLE BEAMS,6800,369951.434562794,357768.335618165,43.4,BCM1F
357542:8132,101:101,08/15/22 21:35:55,STABLE BEAMS,6800,377105.279547500,362322.306103900,45.6,BCM1F
357542:8132,102:102,08/15/22 21:36:18,STABLE BEAMS,6800,390034.859569861,372299.412783278,49.6,BCM1F
357542:8132,103:103,08/15/22 21:36:41,STABLE BEAMS,6800,390109.151022714,373152.727161427,49.6,BCM1F
357542:8132,104:104,08/15/22 21:37:05,STABLE BEAMS,6800,389409.757718677,365657.822168342,49.6,BCM1F
357542:8132,105:105,08/15/22 21:37:28,STABLE BEAMS,6800,389324.160537980,373363.293428646,49.4,BCM1F
357542:8132,106:106,08/15/22 21:37:51,STABLE BEAMS,6800,389857.744270588,373652.976479984,49.6,BCM1F
357542:8132,107:107,08/15/22 21:38:15,STABLE BEAMS,6800,389348.660166769,365300.048331380,49.6,BCM1F
357542:8132,108:108,08/15/22 21:38:38,STABLE BEAMS,6800,388865.684135494,371269.262835205,49.5,BCM1F
357542:8132,109:109,08/15/22 21:39:01,STABLE BEAMS,6800,388550.172740961,372229.643621562,49.4,BCM1F
357542:8132,110:110,08/15/22 21:39:24,STABLE BEAMS,6800,388488.585662694,371788.976654274,49.4,BCM1F
357542:8132,111:111,08/15/22 21:39:48,STABLE BEAMS,6800,388448.094839472,288149.971331220,49.4,BCM1F
357542:8132,112:112,08/15/22 21:40:11,STABLE BEAMS,6800,388943.169165078,373017.990858480,49.5,BCM1F
357542:8132,113:113,08/15/22 21:40:34,STABLE BEAMS,6800,387283.698114812,371242.338885395,49.3,BCM1F
357542:8132,114:114,08/15/22 21:40:58,STABLE BEAMS,6800,385726.561384604,370812.255011799,49.1,BCM1F
357542:8132,115:115,08/15/22 21:41:21,STABLE BEAMS,6800,385366.806131422,371338.589092120,49.0,BCM1F
357542:8132,116:116,08/15/22 21:41:44,STABLE BEAMS,6800,385259.926209447,370907.829205931,49.0,BCM1F
357542:8132,117:117,08/15/22 21:42:08,STABLE BEAMS,6800,385287.106577827,363191.098839343,49.0,BCM1F
357542:8132,118:118,08/15/22 21:42:31,STABLE BEAMS,6800,385190.576641754,369552.563822355,49.0,BCM1F
357542:8132,119:119,08/15/22 21:42:54,STABLE BEAMS,6800,384880.823009648,369928.356891527,49.0,BCM1F
357542:8132,120:120,08/15/22 21:43:18,STABLE BEAMS,6800,384362.974052904,125705.208290415,48.9,BCM1F
357542:8132,121:121,08/15/22 21:43:41,STABLE BEAMS,6800,384412.719255411,370137.920795247,48.9,BCM1F
357542:8132,122:122,08/15/22 21:44:04,STABLE BEAMS,6800,384439.736448338,370717.520005712,48.9,BCM1F
357542:8132,123:123,08/15/22 21:44:28,STABLE BEAMS,6800,174907.309273687,169706.490310986,48.9,BCM1F
357542:8132,124:124,08/15/22 21:44:51,STABLE BEAMS,6800,72049.242630989,71788.024371957,4.7,BCM1F
357542:8132,125:125,08/15/22 21:45:14,STABLE BEAMS,6800,145282.859324289,144395.070634993,14.3,BCM1F
357542:8132,126:126,08/15/22 21:45:37,STABLE BEAMS,6800,249883.719065915,247176.964644969,22.0,BCM1F
357542:8132,127:127,08/15/22 21:46:01,STABLE BEAMS,6800,336997.289250484,330767.460236805,39.0,BCM1F
357542:8132,128:128,08/15/22 21:46:24,STABLE BEAMS,6800,380938.317569349,366940.101502693,46.0,BCM1F
357542:8132,129:129,08/15/22 21:46:47,STABLE BEAMS,6800,355901.958092991,346800.707315110,48.1,BCM1F
357542:8132,130:130,08/15/22 21:47:11,STABLE BEAMS,6800,266555.541625699,263324.644337663,39.9,BCM1F
357542:8132,131:131,08/15/22 21:47:34,STABLE BEAMS,6800,174126.764154520,172862.606619808,27.8,BCM1F
357542:8132,132:132,08/15/22 21:47:57,STABLE BEAMS,6800,84135.758024752,83814.087922393,12.9,BCM1F
357542:8132,133:133,08/15/22 21:48:21,STABLE BEAMS,6800,232388.396614395,226540.071810759,7.5,BCM1F
357542:8132,134:134,08/15/22 21:48:44,STABLE BEAMS,6800,39332.722738227,39238.239488554,3.8,BCM1F
357542:8132,135:135,08/15/22 21:49:07,STABLE BEAMS,6800,92041.433910984,91646.402455855,7.0,BCM1F
357542:8132,136:136,08/15/22 21:49:31,STABLE BEAMS,6800,188813.277594383,187302.319517487,19.3,BCM1F
357542:8132,137:137,08/15/22 21:49:54,STABLE BEAMS,6800,307093.639107090,302376.516478737,28.5,BCM1F
357542:8132,138:138,08/15/22 21:50:17,STABLE BEAMS,6800,373930.398061537,361959.147476976,45.6,BCM1F
357542:8132,139:139,08/15/22 21:50:41,STABLE BEAMS,6800,350772.118121440,343163.339972663,48.2,BCM1F
357542:8132,140:140,08/15/22 21:51:04,STABLE BEAMS,6800,256612.515305302,253107.996092699,40.1,BCM1F
357542:8132,141:141,08/15/22 21:51:27,STABLE BEAMS,6800,139676.393177677,138856.266355671,21.4,BCM1F
357542:8132,142:142,08/15/22 21:51:50,STABLE BEAMS,6800,67496.645150140,67270.612181017,13.7,BCM1F
357542:8132,143:143,08/15/22 21:52:14,STABLE BEAMS,6800,195425.799667835,190048.671958816,4.6,BCM1F
357542:8132,144:144,08/15/22 21:52:37,STABLE BEAMS,6800,382421.349332936,369394.703226583,48.6,BCM1F
357542:8132,145:145,08/15/22 21:53:00,STABLE BEAMS,6800,382329.364998778,368907.438011961,48.6,BCM1F
357542:8132,146:146,08/15/22 21:53:24,STABLE BEAMS,6800,382194.302344923,368269.771650865,48.6,BCM1F
357542:8132,147:147,08/15/22 21:53:47,STABLE BEAMS,6800,371688.483885761,359372.233771160,48.6,BCM1F
357542:8132,148:148,08/15/22 21:54:10,STABLE BEAMS,6800,373885.944405876,362210.321121312,48.5,BCM1F
357542:8132,149:149,08/15/22 21:54:34,STABLE BEAMS,6800,360741.765351520,344616.650492952,48.4,BCM1F
357542:8132,150:150,08/15/22 21:54:57,STABLE BEAMS,6800,364265.329470612,353360.267298546,42.9,BCM1F
357542:8132,151:151,08/15/22 21:55:20,STABLE BEAMS,6800,372491.656778159,361109.422958802,44.2,BCM1F
357542:8132,152:152,08/15/22 21:55:44,STABLE BEAMS,6800,381468.218198866,368517.658475354,48.4,BCM1F
357542:8132,153:153,08/15/22 21:56:07,STABLE BEAMS,6800,380566.813683523,365359.933722777,48.5,BCM1F
357542:8132,154:154,08/15/22 21:56:30,STABLE BEAMS,6800,380244.565473843,368040.300341831,48.3,BCM1F
357542:8132,155:155,08/15/22 21:56:53,STABLE BEAMS,6800,379867.933216624,366953.645065325,48.3,BCM1F
357542:8132,156:156,08/15/22 21:57:17,STABLE BEAMS,6800,379623.333211982,362384.242843854,48.3,BCM1F
357542:8132,157:157,08/15/22 21:57:40,STABLE BEAMS,6800,379371.250447263,361452.371140284,48.3,BCM1F
357542:8132,158:158,08/15/22 21:58:03,STABLE BEAMS,6800,379549.461353152,362218.060299959,48.3,BCM1F
357542:8132,159:159,08/15/22 21:58:27,STABLE BEAMS,6800,379318.451532700,361202.059994773,48.3,BCM1F
357542:8132,160:160,08/15/22 21:58:50,STABLE BEAMS,6800,379097.954873603,365971.934916131,48.2,BCM1F
357542:8132,161:161,08/15/22 21:59:13,STABLE BEAMS,6800,379109.120736771,359115.325675177,48.2,BCM1F
357542:8132,162:162,08/15/22 21:59:37,STABLE BEAMS,6800,379211.734786178,366164.831612825,48.2,BCM1F
357542:8132,163:163,08/15/22 22:00:00,STABLE BEAMS,6800,378881.514290061,360923.822535952,48.2,BCM1F
357542:8132,164:164,08/15/22 22:00:23,STABLE BEAMS,6800,378682.789898603,358114.454065599,48.2,BCM1F
357542:8132,165:165,08/15/22 22:00:47,STABLE BEAMS,6800,378369.143366395,365142.887058980,48.1,BCM1F
357542:8132,166:166,08/15/22 22:01:10,STABLE BEAMS,6800,378148.973058205,358451.924214002,48.1,BCM1F
357542:8132,167:167,08/15/22 22:01:33,STABLE BEAMS,6800,377941.483813822,360274.757203898,48.1,BCM1F
357542:8132,168:168,08/15/22 22:01:57,STABLE BEAMS,6800,377767.352294268,364586.598627572,48.1,BCM1F
357542:8132,169:169,08/15/22 22:02:20,STABLE BEAMS,6800,377537.717809781,365131.674574254,48.0,BCM1F
357542:8132,170:170,08/15/22 22:02:43,STABLE BEAMS,6800,377314.703586545,364657.801402200,48.0,BCM1F
357542:8132,171:171,08/15/22 22:03:06,STABLE BEAMS,6800,377175.654789472,357666.024608885,48.0,BCM1F
357542:8132,172:172,08/15/22 22:03:30,STABLE BEAMS,6800,376893.454498212,361615.639836797,47.9,BCM1F
357542:8132,173:173,08/15/22 22:03:53,STABLE BEAMS,6800,376707.597656793,360109.087497142,47.9,BCM1F
357542:8132,174:174,08/15/22 22:04:16,STABLE BEAMS,6800,376350.313346191,364802.083469172,47.9,BCM1F
357542:8132,175:175,08/15/22 22:04:40,STABLE BEAMS,6800,376114.641369928,364819.939525929,47.8,BCM1F
357542:8132,176:176,08/15/22 22:05:03,STABLE BEAMS,6800,375980.627701131,363373.668860915,47.8,BCM1F
357542:8132,177:177,08/15/22 22:05:26,STABLE BEAMS,6800,375881.463647024,362716.095094505,47.8,BCM1F
357542:8132,178:178,08/15/22 22:05:50,STABLE BEAMS,6800,375501.288151389,364240.806531045,47.8,BCM1F
357542:8132,179:179,08/15/22 22:06:13,STABLE BEAMS,6800,375333.124191274,361576.314552528,47.7,BCM1F
357542:8132,180:180,08/15/22 22:06:36,STABLE BEAMS,6800,375090.458981293,361571.023005682,47.7,BCM1F
357542:8132,181:181,08/15/22 22:07:00,STABLE BEAMS,6800,374999.010795054,357922.210070718,47.7,BCM1F
357542:8132,182:182,08/15/22 22:07:23,STABLE BEAMS,6800,374817.070164517,363519.547716252,47.7,BCM1F
357542:8132,183:183,08/15/22 22:07:46,STABLE BEAMS,6800,374652.006538016,358397.376991010,47.7,BCM1F
