#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
367095:8728,1:1,05/06/23 11:29:01,STABLE BEAMS,6800,141225.247588086,139955.306649091,37.5,HFET
367095:8728,2:2,05/06/23 11:29:25,STABLE BEAMS,6800,141673.364680360,140659.898256858,37.5,HFET
367095:8728,3:3,05/06/23 11:29:48,STABLE BEAMS,6800,142163.643978714,141157.863119067,37.7,HFET
367095:8728,4:4,05/06/23 11:30:11,STABLE BEAMS,6800,142378.333922748,141371.040193540,37.8,HFET
367095:8728,5:5,05/06/23 11:30:35,STABLE BEAMS,6800,142391.457891357,141356.757679212,37.8,HFET
367095:8728,6:6,05/06/23 11:30:58,STABLE BEAMS,6800,142244.704881806,141236.979903185,37.8,HFET
367095:8728,7:7,05/06/23 11:31:21,STABLE BEAMS,6800,142045.847618907,141041.868682481,37.7,HFET
367095:8728,8:8,05/06/23 11:31:45,STABLE BEAMS,6800,141874.124102830,140812.220211526,37.7,HFET
367095:8728,9:9,05/06/23 11:32:08,STABLE BEAMS,6800,141439.876924095,140377.255060796,37.6,HFET
367095:8728,10:10,05/06/23 11:32:31,STABLE BEAMS,6800,140411.202548336,139328.652300021,37.4,HFET
367095:8728,11:11,05/06/23 11:32:55,STABLE BEAMS,6800,140261.367853793,137597.118307379,37.3,HFET
367095:8728,12:12,05/06/23 11:33:18,STABLE BEAMS,6800,140091.942780531,138968.351574610,37.2,HFET
367095:8728,13:13,05/06/23 11:33:41,STABLE BEAMS,6800,139890.306872769,138652.411261743,37.2,HFET
367095:8728,14:14,05/06/23 11:34:04,STABLE BEAMS,6800,139713.678768779,138298.236609067,37.1,HFET
367095:8728,15:15,05/06/23 11:34:28,STABLE BEAMS,6800,139553.619966542,138182.894874295,37.1,HFET
367095:8728,16:16,05/06/23 11:34:51,STABLE BEAMS,6800,139543.092818720,138177.719881344,37.0,HFET
367095:8728,17:17,05/06/23 11:35:14,STABLE BEAMS,6800,139537.554177616,138200.168161576,37.0,HFET
367095:8728,18:18,05/06/23 11:35:38,STABLE BEAMS,6800,139653.511316955,138073.986914542,37.0,HFET
367095:8728,19:19,05/06/23 11:36:01,STABLE BEAMS,6800,139584.968302217,137982.422174407,37.1,HFET
367095:8728,20:20,05/06/23 11:36:24,STABLE BEAMS,6800,139291.147587597,131752.896200856,37.0,HFET
367095:8728,21:21,05/06/23 11:36:48,STABLE BEAMS,6800,139041.204752395,112848.096817986,36.9,HFET
367095:8728,22:22,05/06/23 11:37:11,STABLE BEAMS,6800,138949.180789913,137322.657194766,36.9,HFET
367095:8728,23:23,05/06/23 11:37:34,STABLE BEAMS,6800,138932.732704211,137318.018349733,36.9,HFET
367095:8728,24:24,05/06/23 11:37:58,STABLE BEAMS,6800,139019.294951160,137051.639084219,36.9,HFET
367095:8728,25:25,05/06/23 11:38:21,STABLE BEAMS,6800,139110.603272725,137181.146779424,36.9,HFET
367095:8728,26:26,05/06/23 11:38:44,STABLE BEAMS,6800,139174.831462260,137248.939187077,36.9,HFET
367095:8728,27:27,05/06/23 11:39:08,STABLE BEAMS,6800,139108.635842973,136693.998118697,36.9,HFET
367095:8728,28:28,05/06/23 11:39:31,STABLE BEAMS,6800,138899.531161601,136455.099930613,36.8,HFET
367095:8728,29:29,05/06/23 11:39:54,STABLE BEAMS,6800,138849.869877898,136441.780151460,36.9,HFET
367095:8728,30:30,05/06/23 11:40:17,STABLE BEAMS,6800,138730.551324219,136135.143170515,36.8,HFET
367095:8728,31:31,05/06/23 11:40:41,STABLE BEAMS,6800,138625.652818464,111154.862435334,36.8,HFET
367095:8728,32:32,05/06/23 11:41:04,STABLE BEAMS,6800,138507.812168176,135654.598453495,36.8,HFET
367095:8728,33:33,05/06/23 11:41:27,STABLE BEAMS,6800,138411.736792294,135772.140725810,36.7,HFET
367095:8728,34:34,05/06/23 11:41:51,STABLE BEAMS,6800,138320.414484262,135695.494884272,36.7,HFET
367095:8728,35:35,05/06/23 11:42:14,STABLE BEAMS,6800,138159.141190436,135557.798112384,36.7,HFET
367095:8728,36:36,05/06/23 11:42:37,STABLE BEAMS,6800,138056.294033238,135512.022735550,36.6,HFET
367095:8728,37:37,05/06/23 11:43:01,STABLE BEAMS,6800,138355.278085419,98592.257014429,36.6,HFET
367095:8728,38:38,05/06/23 11:43:24,STABLE BEAMS,6800,143183.919480779,140244.033958487,37.2,HFET
367095:8728,39:39,05/06/23 11:43:47,STABLE BEAMS,6800,144901.504303234,141856.417235059,38.5,HFET
367095:8728,40:40,05/06/23 11:44:11,STABLE BEAMS,6800,144823.473801419,141864.312595925,38.4,HFET
367095:8728,41:41,05/06/23 11:44:34,STABLE BEAMS,6800,144679.492443498,141641.734284258,38.4,HFET
367095:8728,42:42,05/06/23 11:44:57,STABLE BEAMS,6800,144510.442673779,141551.246502116,38.4,HFET
367095:8728,43:43,05/06/23 11:45:21,STABLE BEAMS,6800,144407.385719569,141477.045961301,38.3,HFET
367095:8728,44:44,05/06/23 11:45:44,STABLE BEAMS,6800,144223.743402160,108570.349739761,38.3,HFET
367095:8728,45:45,05/06/23 11:46:07,STABLE BEAMS,6800,144036.907508021,79416.523439816,38.3,HFET
367095:8728,46:46,05/06/23 11:46:30,STABLE BEAMS,6800,143939.188722216,141029.758732761,38.2,HFET
367095:8728,47:47,05/06/23 11:46:54,STABLE BEAMS,6800,148361.886886771,106881.553729441,38.4,HFET
367095:8728,48:48,05/06/23 11:47:17,STABLE BEAMS,6800,151864.068028235,148023.526266607,40.3,HFET
367095:8728,49:49,05/06/23 11:47:40,STABLE BEAMS,6800,151755.129764469,148151.050214515,40.3,HFET
367095:8728,50:50,05/06/23 11:48:04,STABLE BEAMS,6800,151640.230934499,148235.941078606,40.3,HFET
367095:8728,51:51,05/06/23 11:48:27,STABLE BEAMS,6800,151649.287172162,148260.482666796,40.3,HFET
367095:8728,52:52,05/06/23 11:48:50,STABLE BEAMS,6800,151708.610773784,148319.759646860,40.2,HFET
367095:8728,53:53,05/06/23 11:49:14,STABLE BEAMS,6800,151758.649692107,108424.307708971,40.3,HFET
367095:8728,54:54,05/06/23 11:49:37,STABLE BEAMS,6800,151800.236121944,148288.595466339,40.3,HFET
367095:8728,55:55,05/06/23 11:50:00,STABLE BEAMS,6800,151911.055565579,148385.060132231,40.3,HFET
367095:8728,56:56,05/06/23 11:50:24,STABLE BEAMS,6800,155617.935651173,151949.457742997,40.4,HFET
367095:8728,57:57,05/06/23 11:50:47,STABLE BEAMS,6800,160620.498769076,154709.782665294,42.5,HFET
367095:8728,58:58,05/06/23 11:51:10,STABLE BEAMS,6800,160675.782612686,120218.662115582,42.6,HFET
367095:8728,59:59,05/06/23 11:51:33,STABLE BEAMS,6800,160630.764836172,156493.171485947,42.6,HFET
367095:8728,60:60,05/06/23 11:51:57,STABLE BEAMS,6800,160515.521006672,156347.898710866,42.6,HFET
367095:8728,61:61,05/06/23 11:52:20,STABLE BEAMS,6800,160520.891810166,156471.634657177,42.6,HFET
367095:8728,62:62,05/06/23 11:52:43,STABLE BEAMS,6800,160540.810870870,154214.780603103,42.6,HFET
367095:8728,63:63,05/06/23 11:53:07,STABLE BEAMS,6800,160488.676313510,156425.572557761,42.6,HFET
367095:8728,64:64,05/06/23 11:53:30,STABLE BEAMS,6800,160307.078351425,156276.325294851,42.6,HFET
367095:8728,65:65,05/06/23 11:53:53,STABLE BEAMS,6800,163540.880162531,159240.370108557,42.5,HFET
367095:8728,66:66,05/06/23 11:54:17,STABLE BEAMS,6800,168536.170317367,160638.483035118,44.6,HFET
367095:8728,67:67,05/06/23 11:54:40,STABLE BEAMS,6800,168474.273205738,163715.214485862,44.7,HFET
367095:8728,68:68,05/06/23 11:55:03,STABLE BEAMS,6800,168335.375928729,163586.492363911,44.7,HFET
367095:8728,69:69,05/06/23 11:55:27,STABLE BEAMS,6800,168204.856545713,120852.146522915,44.7,HFET
367095:8728,70:70,05/06/23 11:55:50,STABLE BEAMS,6800,168044.818723177,163221.165834535,44.6,HFET
367095:8728,71:71,05/06/23 11:56:13,STABLE BEAMS,6800,167927.565504522,163171.082625732,44.6,HFET
367095:8728,72:72,05/06/23 11:56:36,STABLE BEAMS,6800,167839.669881011,161247.325617910,44.6,HFET
367095:8728,73:73,05/06/23 11:57:00,STABLE BEAMS,6800,167774.343753782,163075.039884940,44.5,HFET
367095:8728,74:74,05/06/23 11:57:23,STABLE BEAMS,6800,170246.521805081,163317.229555027,44.5,HFET
367095:8728,75:75,05/06/23 11:57:46,STABLE BEAMS,6800,176011.766992160,170371.211162255,46.5,HFET
367095:8728,76:76,05/06/23 11:58:10,STABLE BEAMS,6800,176077.969604681,167989.868223706,46.7,HFET
367095:8728,77:77,05/06/23 11:58:33,STABLE BEAMS,6800,175973.127044795,170448.276597816,46.7,HFET
367095:8728,78:78,05/06/23 11:58:56,STABLE BEAMS,6800,175872.228668726,170348.196430092,46.7,HFET
367095:8728,79:79,05/06/23 11:59:20,STABLE BEAMS,6800,175763.194830766,167826.116994067,46.7,HFET
367095:8728,80:80,05/06/23 11:59:43,STABLE BEAMS,6800,175658.967675448,124745.676016416,46.6,HFET
367095:8728,81:81,05/06/23 12:00:07,STABLE BEAMS,6800,175479.083055624,169898.864846229,46.6,HFET
367095:8728,82:82,05/06/23 12:00:30,STABLE BEAMS,6800,175362.841524780,166622.569815981,46.5,HFET
367095:8728,83:83,05/06/23 12:00:53,STABLE BEAMS,6800,177355.913134126,171608.561301051,46.6,HFET
367095:8728,84:84,05/06/23 12:01:16,STABLE BEAMS,6800,183185.892354645,176573.813185995,48.3,HFET
367095:8728,85:85,05/06/23 12:01:40,STABLE BEAMS,6800,183249.892098545,115464.286531219,48.6,HFET
367095:8728,86:86,05/06/23 12:02:03,STABLE BEAMS,6800,183110.586882903,112012.932212410,48.6,HFET
367095:8728,87:87,05/06/23 12:02:26,STABLE BEAMS,6800,182955.511925228,176464.835293905,48.6,HFET
367095:8728,88:88,05/06/23 12:02:50,STABLE BEAMS,6800,182773.990888714,173877.138345913,48.5,HFET
367095:8728,89:89,05/06/23 12:03:13,STABLE BEAMS,6800,182669.922246693,176272.987582269,48.5,HFET
367095:8728,90:90,05/06/23 12:03:36,STABLE BEAMS,6800,182603.355986019,135908.298986280,48.5,HFET
367095:8728,91:91,05/06/23 12:03:59,STABLE BEAMS,6800,182502.683724507,176085.743749496,48.5,HFET
367095:8728,92:92,05/06/23 12:04:23,STABLE BEAMS,6800,184916.741010383,174711.034845108,48.4,HFET
367095:8728,93:93,05/06/23 12:04:46,STABLE BEAMS,6800,191070.087357977,182956.001451588,50.5,HFET
367095:8728,94:94,05/06/23 12:05:09,STABLE BEAMS,6800,191061.019464924,180294.936157593,50.7,HFET
367095:8728,95:95,05/06/23 12:05:33,STABLE BEAMS,6800,190919.299252571,180758.552586862,50.7,HFET
367095:8728,96:96,05/06/23 12:05:56,STABLE BEAMS,6800,190880.531095922,137894.796955933,50.6,HFET
367095:8728,97:97,05/06/23 12:06:19,STABLE BEAMS,6800,190770.916819563,182689.722422424,50.6,HFET
367095:8728,98:98,05/06/23 12:06:43,STABLE BEAMS,6800,190685.678624865,182667.863904902,50.6,HFET
367095:8728,99:99,05/06/23 12:07:06,STABLE BEAMS,6800,190579.815052857,179592.372587604,50.6,HFET
367095:8728,100:100,05/06/23 12:07:29,STABLE BEAMS,6800,190430.905796242,182489.879113571,50.6,HFET
367095:8728,101:101,05/06/23 12:07:53,STABLE BEAMS,6800,195185.092563296,182913.002388540,50.6,HFET
367095:8728,102:102,05/06/23 12:08:16,STABLE BEAMS,6800,199277.136651243,184228.273468489,52.9,HFET
367095:8728,103:103,05/06/23 12:08:39,STABLE BEAMS,6800,199113.448360707,190706.336637265,52.9,HFET
367095:8728,104:104,05/06/23 12:09:02,STABLE BEAMS,6800,198974.959022332,188567.355868568,52.8,HFET
367095:8728,105:105,05/06/23 12:09:26,STABLE BEAMS,6800,198899.035814944,190705.273665740,52.8,HFET
367095:8728,106:106,05/06/23 12:09:49,STABLE BEAMS,6800,198747.329264843,169424.973025552,52.7,HFET
367095:8728,107:107,05/06/23 12:10:13,STABLE BEAMS,6800,198582.638610808,153484.360652141,52.7,HFET
367095:8728,108:108,05/06/23 12:10:36,STABLE BEAMS,6800,198348.575078299,187505.463632654,52.7,HFET
367095:8728,109:109,05/06/23 12:10:59,STABLE BEAMS,6800,198219.363429988,190159.032180104,52.6,HFET
367095:8728,110:110,05/06/23 12:11:22,STABLE BEAMS,6800,203366.173648693,190986.669735123,52.7,HFET
367095:8728,111:111,05/06/23 12:11:46,STABLE BEAMS,6800,207592.534445566,194783.144800021,55.1,HFET
367095:8728,112:112,05/06/23 12:12:09,STABLE BEAMS,6800,207377.562441105,194709.412805865,55.1,HFET
367095:8728,113:113,05/06/23 12:12:32,STABLE BEAMS,6800,207186.064391154,200617.366582329,55.0,HFET
367095:8728,114:114,05/06/23 12:12:56,STABLE BEAMS,6800,206989.228172799,197710.209393832,54.9,HFET
367095:8728,115:115,05/06/23 12:13:19,STABLE BEAMS,6800,206765.351450739,202152.311450874,54.9,HFET
367095:8728,116:116,05/06/23 12:13:42,STABLE BEAMS,6800,206487.696761395,201857.989554505,54.8,HFET
367095:8728,117:117,05/06/23 12:14:06,STABLE BEAMS,6800,206254.099444468,137786.448454877,54.8,HFET
367095:8728,118:118,05/06/23 12:14:29,STABLE BEAMS,6800,206036.120349509,199670.529358604,54.7,HFET
367095:8728,119:119,05/06/23 12:14:52,STABLE BEAMS,6800,209823.725662976,202943.898886081,54.8,HFET
367095:8728,120:120,05/06/23 12:15:15,STABLE BEAMS,6800,214935.779510108,204974.640714384,56.9,HFET
367095:8728,121:121,05/06/23 12:15:39,STABLE BEAMS,6800,214719.641966694,207142.286748086,57.0,HFET
367095:8728,122:122,05/06/23 12:16:02,STABLE BEAMS,6800,214523.411828595,207034.707502739,57.0,HFET
367095:8728,123:123,05/06/23 12:16:25,STABLE BEAMS,6800,214256.316922163,150727.667549221,56.9,HFET
367095:8728,124:124,05/06/23 12:16:49,STABLE BEAMS,6800,213987.823368988,206675.838059161,56.8,HFET
367095:8728,125:125,05/06/23 12:17:12,STABLE BEAMS,6800,213682.335609451,206403.614781337,56.7,HFET
367095:8728,126:126,05/06/23 12:17:35,STABLE BEAMS,6800,213359.527941074,206119.199966067,56.6,HFET
367095:8728,127:127,05/06/23 12:17:59,STABLE BEAMS,6800,213161.549494545,203627.277684907,56.6,HFET
367095:8728,128:128,05/06/23 12:18:22,STABLE BEAMS,6800,214440.262279700,204218.788703470,56.6,HFET
367095:8728,129:129,05/06/23 12:18:45,STABLE BEAMS,6800,220484.840532215,211833.650965581,57.7,HFET
367095:8728,130:130,05/06/23 12:19:09,STABLE BEAMS,6800,222911.888915260,209539.590577054,59.1,HFET
367095:8728,131:131,05/06/23 12:19:32,STABLE BEAMS,6800,222573.113363229,213413.562326927,59.1,HFET
367095:8728,132:132,05/06/23 12:19:55,STABLE BEAMS,6800,222270.329654062,210945.067378719,59.0,HFET
367095:8728,133:133,05/06/23 12:20:19,STABLE BEAMS,6800,222183.543623634,213268.755767427,59.0,HFET
367095:8728,134:134,05/06/23 12:20:42,STABLE BEAMS,6800,222084.472812643,213165.815367113,58.9,HFET
367095:8728,135:135,05/06/23 12:21:05,STABLE BEAMS,6800,221891.949088413,213049.494579620,58.9,HFET
367095:8728,136:136,05/06/23 12:21:28,STABLE BEAMS,6800,221768.028986948,210599.578322320,58.9,HFET
367095:8728,137:137,05/06/23 12:21:52,STABLE BEAMS,6800,221573.570468057,212877.181300833,58.8,HFET
367095:8728,138:138,05/06/23 12:22:15,STABLE BEAMS,6800,224337.319743797,214611.549884208,58.9,HFET
367095:8728,139:139,05/06/23 12:22:38,STABLE BEAMS,6800,230977.954616791,152983.094983617,60.6,HFET
367095:8728,140:140,05/06/23 12:23:02,STABLE BEAMS,6800,231958.033011451,217621.927202368,61.6,HFET
367095:8728,141:141,05/06/23 12:23:25,STABLE BEAMS,6800,231834.042977648,224928.690897686,61.5,HFET
367095:8728,142:142,05/06/23 12:23:48,STABLE BEAMS,6800,231654.759775923,224722.215672191,61.5,HFET
367095:8728,143:143,05/06/23 12:24:12,STABLE BEAMS,6800,231720.356308189,222367.826987466,61.5,HFET
367095:8728,144:144,05/06/23 12:24:35,STABLE BEAMS,6800,231679.282715491,168418.056930965,61.5,HFET
367095:8728,145:145,05/06/23 12:24:58,STABLE BEAMS,6800,231648.326000904,224829.806572928,61.4,HFET
367095:8728,146:146,05/06/23 12:25:22,STABLE BEAMS,6800,231442.526788002,224569.984629562,61.5,HFET
367095:8728,147:147,05/06/23 12:25:45,STABLE BEAMS,6800,231184.931024036,224275.965773320,61.4,HFET
367095:8728,148:148,05/06/23 12:26:08,STABLE BEAMS,6800,231486.525883471,224759.734371083,61.4,HFET
367095:8728,149:149,05/06/23 12:26:32,STABLE BEAMS,6800,232962.028265422,226140.128774483,61.9,HFET
367095:8728,150:150,05/06/23 12:26:55,STABLE BEAMS,6800,232719.199879989,225886.717295358,61.8,HFET
367095:8728,151:151,05/06/23 12:27:18,STABLE BEAMS,6800,232577.027438522,222536.841791017,61.7,HFET
367095:8728,152:152,05/06/23 12:27:41,STABLE BEAMS,6800,232394.620592404,225594.749787673,61.7,HFET
367095:8728,153:153,05/06/23 12:28:05,STABLE BEAMS,6800,232199.206331571,225432.238691479,61.6,HFET
367095:8728,154:154,05/06/23 12:28:28,STABLE BEAMS,6800,231997.404917278,225179.444947999,61.6,HFET
367095:8728,155:155,05/06/23 12:28:51,STABLE BEAMS,6800,234151.996914708,223830.799825674,61.5,HFET
367095:8728,156:156,05/06/23 12:29:15,STABLE BEAMS,6800,243965.881519131,232122.024342115,63.5,HFET
367095:8728,157:157,05/06/23 12:29:38,STABLE BEAMS,6800,246277.821275194,237507.094033558,65.4,HFET
367095:8728,158:158,05/06/23 12:30:01,STABLE BEAMS,6800,246050.308071601,233834.131131491,65.3,HFET
367095:8728,159:159,05/06/23 12:30:25,STABLE BEAMS,6800,245851.933341829,228303.275827827,65.3,HFET
367095:8728,160:160,05/06/23 12:30:48,STABLE BEAMS,6800,246397.638679546,185064.717835835,65.2,HFET
367095:8728,161:161,05/06/23 12:31:11,STABLE BEAMS,6800,246155.486306705,234548.699752695,65.5,HFET
367095:8728,162:162,05/06/23 12:31:35,STABLE BEAMS,6800,241500.067310515,232264.523134488,64.6,HFET
367095:8728,163:163,05/06/23 12:31:58,STABLE BEAMS,6800,233650.931718885,226695.741193299,63.2,HFET
367095:8728,164:164,05/06/23 12:32:21,STABLE BEAMS,6800,230975.600228107,224317.715378610,61.2,HFET
367095:8728,165:165,05/06/23 12:32:44,STABLE BEAMS,6800,227187.831739186,218362.953557801,61.3,HFET
367095:8728,166:166,05/06/23 12:33:08,STABLE BEAMS,6800,225913.221651145,219780.015816657,60.0,HFET
367095:8728,167:167,05/06/23 12:33:31,STABLE BEAMS,6800,225752.074235526,217198.347036129,59.9,HFET
367095:8728,168:168,05/06/23 12:33:55,STABLE BEAMS,6800,225394.486884797,219351.097482014,59.9,HFET
367095:8728,169:169,05/06/23 12:34:18,STABLE BEAMS,6800,224950.323300651,212229.095021499,59.8,HFET
367095:8728,170:170,05/06/23 12:34:41,STABLE BEAMS,6800,224366.947743978,208105.208409359,59.6,HFET
367095:8728,171:171,05/06/23 12:35:04,STABLE BEAMS,6800,223890.895014082,214642.716395807,59.5,HFET
367095:8728,172:172,05/06/23 12:35:28,STABLE BEAMS,6800,223311.831951535,211047.867914359,59.3,HFET
367095:8728,173:173,05/06/23 12:35:51,STABLE BEAMS,6800,222899.301094569,213882.691755443,59.2,HFET
367095:8728,174:174,05/06/23 12:36:14,STABLE BEAMS,6800,222945.759477229,213833.506011633,59.1,HFET
367095:8728,175:175,05/06/23 12:36:38,STABLE BEAMS,6800,222889.976782946,213856.000913423,59.2,HFET
367095:8728,176:176,05/06/23 12:37:01,STABLE BEAMS,6800,222766.639450958,211373.822537909,59.2,HFET
367095:8728,177:177,05/06/23 12:37:24,STABLE BEAMS,6800,222358.887303698,213579.605006148,59.1,HFET
367095:8728,178:178,05/06/23 12:37:47,STABLE BEAMS,6800,225308.330245403,215463.139264707,58.8,HFET
367095:8728,179:179,05/06/23 12:38:11,STABLE BEAMS,6800,226522.728591140,216234.586186809,60.0,HFET
367095:8728,180:180,05/06/23 12:38:34,STABLE BEAMS,6800,227037.057620247,216285.170577362,60.2,HFET
367095:8728,181:181,05/06/23 12:38:57,STABLE BEAMS,6800,227445.042875297,213515.663539195,60.3,HFET
367095:8728,182:182,05/06/23 12:39:21,STABLE BEAMS,6800,227282.543434493,216484.734156866,60.4,HFET
367095:8728,183:183,05/06/23 12:39:44,STABLE BEAMS,6800,226946.635108286,216210.436219706,60.3,HFET
367095:8728,184:184,05/06/23 12:40:07,STABLE BEAMS,6800,226727.397231258,216159.292370456,60.2,HFET
367095:8728,185:185,05/06/23 12:40:31,STABLE BEAMS,6800,226050.568761347,216011.688517469,60.1,HFET
367095:8728,186:186,05/06/23 12:40:54,STABLE BEAMS,6800,225729.695887632,215718.881821738,59.9,HFET
367095:8728,187:187,05/06/23 12:41:17,STABLE BEAMS,6800,225400.827416700,215499.224350687,59.9,HFET
367095:8728,188:188,05/06/23 12:41:41,STABLE BEAMS,6800,225349.217351869,212150.770803868,59.8,HFET
367095:8728,189:189,05/06/23 12:42:04,STABLE BEAMS,6800,224895.519659088,215335.582681709,59.7,HFET
367095:8728,190:190,05/06/23 12:42:27,STABLE BEAMS,6800,224675.326040119,211901.531954194,59.6,HFET
367095:8728,191:191,05/06/23 12:42:51,STABLE BEAMS,6800,224718.008076572,215149.306246267,59.6,HFET
367095:8728,192:192,05/06/23 12:43:14,STABLE BEAMS,6800,224480.681034996,214992.751054122,59.6,HFET
367095:8728,193:193,05/06/23 12:43:37,STABLE BEAMS,6800,224388.743322396,214976.596684236,59.6,HFET
367095:8728,194:194,05/06/23 12:44:00,STABLE BEAMS,6800,224392.659533278,214928.296750030,59.5,HFET
367095:8728,195:195,05/06/23 12:44:24,STABLE BEAMS,6800,224682.575692406,215149.912326522,59.6,HFET
367095:8728,196:196,05/06/23 12:44:47,STABLE BEAMS,6800,224628.214955645,215101.682324654,59.6,HFET
367095:8728,197:197,05/06/23 12:45:10,STABLE BEAMS,6800,224352.098777719,214887.246468112,59.6,HFET
367095:8728,198:198,05/06/23 12:45:34,STABLE BEAMS,6800,224168.526392648,214804.050297658,59.5,HFET
367095:8728,199:199,05/06/23 12:45:57,STABLE BEAMS,6800,224291.257644381,214836.732009896,59.5,HFET
367095:8728,200:200,05/06/23 12:46:20,STABLE BEAMS,6800,224183.165561895,214793.677000978,59.5,HFET
367095:8728,201:201,05/06/23 12:46:44,STABLE BEAMS,6800,223823.270444039,214604.090434910,59.5,HFET
367095:8728,202:202,05/06/23 12:47:07,STABLE BEAMS,6800,223528.132670402,214331.820535528,59.4,HFET
367095:8728,203:203,05/06/23 12:47:30,STABLE BEAMS,6800,223416.427417163,214288.695594273,59.3,HFET
367095:8728,204:204,05/06/23 12:47:54,STABLE BEAMS,6800,223184.205436200,214200.930511125,59.2,HFET
367095:8728,205:205,05/06/23 12:48:17,STABLE BEAMS,6800,222983.569560859,210836.555702210,59.2,HFET
367095:8728,206:206,05/06/23 12:48:40,STABLE BEAMS,6800,222446.932116195,213641.833130840,59.1,HFET
367095:8728,207:207,05/06/23 12:49:04,STABLE BEAMS,6800,225158.348692953,215514.376357074,59.0,HFET
367095:8728,208:208,05/06/23 12:49:27,STABLE BEAMS,6800,225934.387838529,216041.503003883,60.0,HFET
367095:8728,209:209,05/06/23 12:49:50,STABLE BEAMS,6800,225578.548796228,215790.469224221,59.9,HFET
367095:8728,210:210,05/06/23 12:50:13,STABLE BEAMS,6800,225624.307855517,215599.507322189,59.9,HFET
367095:8728,211:211,05/06/23 12:50:37,STABLE BEAMS,6800,225671.931777130,215854.597177406,59.8,HFET
367095:8728,212:212,05/06/23 12:51:00,STABLE BEAMS,6800,225812.495774841,187679.714037181,59.9,HFET
367095:8728,213:213,05/06/23 12:51:23,STABLE BEAMS,6800,225886.204458219,199719.831656309,59.9,HFET
367095:8728,214:214,05/06/23 12:51:47,STABLE BEAMS,6800,225877.556159189,215995.044621223,60.0,HFET
367095:8728,215:215,05/06/23 12:52:10,STABLE BEAMS,6800,225656.313555161,215817.346552473,59.9,HFET
367095:8728,216:216,05/06/23 12:52:33,STABLE BEAMS,6800,225327.771435137,215594.005978331,59.8,HFET
367095:8728,217:217,05/06/23 12:52:57,STABLE BEAMS,6800,225116.389290651,215435.609234641,59.8,HFET
367095:8728,218:218,05/06/23 12:53:20,STABLE BEAMS,6800,225084.640009575,215475.983503967,59.8,HFET
367095:8728,219:219,05/06/23 12:53:43,STABLE BEAMS,6800,224940.346287214,212956.671057416,59.7,HFET
367095:8728,220:220,05/06/23 12:54:07,STABLE BEAMS,6800,224929.669950406,215414.326493362,59.7,HFET
367095:8728,221:221,05/06/23 12:54:30,STABLE BEAMS,6800,224801.157625467,215350.594823421,59.7,HFET
367095:8728,222:222,05/06/23 12:54:53,STABLE BEAMS,6800,224325.128206350,214914.846430515,59.6,HFET
367095:8728,223:223,05/06/23 12:55:16,STABLE BEAMS,6800,223989.592852608,214676.283917649,59.5,HFET
367095:8728,224:224,05/06/23 12:55:40,STABLE BEAMS,6800,223596.782914724,214490.100725323,59.4,HFET
367095:8728,225:225,05/06/23 12:56:03,STABLE BEAMS,6800,223437.873333895,214401.846115814,59.3,HFET
367095:8728,226:226,05/06/23 12:56:26,STABLE BEAMS,6800,223458.480062581,214361.728265058,59.3,HFET
367095:8728,227:227,05/06/23 12:56:50,STABLE BEAMS,6800,223287.215768851,214354.525234329,59.3,HFET
367095:8728,228:228,05/06/23 12:57:13,STABLE BEAMS,6800,223170.382144219,214257.062867093,59.3,HFET
367095:8728,229:229,05/06/23 12:57:36,STABLE BEAMS,6800,223187.468945268,214239.999376824,59.2,HFET
367095:8728,230:230,05/06/23 12:58:00,STABLE BEAMS,6800,223170.522008894,214231.863914933,59.2,HFET
367095:8728,231:231,05/06/23 12:58:23,STABLE BEAMS,6800,223103.130546641,214219.998728393,59.2,HFET
367095:8728,232:232,05/06/23 12:58:46,STABLE BEAMS,6800,222879.113959906,214046.986126234,59.2,HFET
367095:8728,233:233,05/06/23 12:59:10,STABLE BEAMS,6800,222753.515482349,212886.132639990,59.1,HFET
367095:8728,234:234,05/06/23 12:59:33,STABLE BEAMS,6800,222789.623879107,209453.550491556,59.1,HFET
367095:8728,235:235,05/06/23 12:59:56,STABLE BEAMS,6800,222989.187458612,211024.254095175,59.1,HFET
367095:8728,236:236,05/06/23 13:00:20,STABLE BEAMS,6800,223144.880151931,208117.819540829,59.2,HFET
367095:8728,237:237,05/06/23 13:00:43,STABLE BEAMS,6800,222922.938224533,214068.385421408,59.2,HFET
367095:8728,238:238,05/06/23 13:01:06,STABLE BEAMS,6800,222637.008208623,213812.596242819,59.1,HFET
367095:8728,239:239,05/06/23 13:01:29,STABLE BEAMS,6800,225528.395655088,213080.474604986,59.9,HFET
367095:8728,240:240,05/06/23 13:01:53,STABLE BEAMS,6800,225473.883398264,212710.765649147,59.8,HFET
367095:8728,241:241,05/06/23 13:02:16,STABLE BEAMS,6800,225451.808090497,215736.598013821,59.9,HFET
367095:8728,242:242,05/06/23 13:02:39,STABLE BEAMS,6800,225255.694506293,213102.433358857,59.8,HFET
367095:8728,243:243,05/06/23 13:03:03,STABLE BEAMS,6800,225048.112018794,212338.865480077,59.7,HFET
367095:8728,244:244,05/06/23 13:03:26,STABLE BEAMS,6800,224799.432627817,215379.406946335,59.7,HFET
