#Data tag : 22v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
362433:8456,30:30,11/21/22 11:32:33,STABLE BEAMS,6800,443386.682501701,331400.697549880,55.3,HFET
362433:8456,31:31,11/21/22 11:32:57,STABLE BEAMS,6800,442675.843605146,285687.840225695,55.2,HFET
362433:8456,32:32,11/21/22 11:33:20,STABLE BEAMS,6800,442143.938248631,110048.696036757,55.1,HFET
362433:8456,33:33,11/21/22 11:33:43,STABLE BEAMS,6800,441746.722573505,419166.270224665,55.0,HFET
362433:8456,34:34,11/21/22 11:34:07,STABLE BEAMS,6800,441467.506061964,427170.212700010,55.0,HFET
362433:8456,35:35,11/21/22 11:34:30,STABLE BEAMS,6800,441139.709886869,419755.659962334,55.0,HFET
362433:8456,36:36,11/21/22 11:34:53,STABLE BEAMS,6800,440775.642139562,424113.073959063,54.9,HFET
362433:8456,37:37,11/21/22 11:35:17,STABLE BEAMS,6800,440348.588667243,109228.063370845,54.9,HFET
362433:8456,38:38,11/21/22 11:35:40,STABLE BEAMS,6800,439930.533155640,323421.790851241,54.8,HFET
362433:8456,39:39,11/21/22 11:36:03,STABLE BEAMS,6800,435958.609512172,415384.142944275,54.8,HFET
362433:8456,40:40,11/21/22 11:36:27,STABLE BEAMS,6800,429384.456981047,181500.252623810,52.0,HFET
362433:8456,41:41,11/21/22 11:36:50,STABLE BEAMS,6800,422493.114679298,0,53.1,HFET
362433:8456,42:42,11/21/22 11:37:13,STABLE BEAMS,6800,394674.427236292,0,54.6,HFET
362433:8456,43:43,11/21/22 11:37:36,STABLE BEAMS,6800,422526.752133476,0,54.6,HFET
362433:8456,44:44,11/21/22 11:38:00,STABLE BEAMS,6800,436735.278048782,0,51.2,HFET
362433:8456,45:0,11/21/22 11:38:23,STABLE BEAMS,6800,439075.587022957,0,54.7,HFET
362433:8456,46:0,11/21/22 11:38:46,STABLE BEAMS,6800,438769.516493943,0,54.7,HFET
362433:8456,47:0,11/21/22 11:39:10,STABLE BEAMS,6800,438555.476920645,0,54.6,HFET
362435:8456,1:1,11/21/22 11:43:07,STABLE BEAMS,6800,483555.350756602,274714.244363202,60.3,HFET
362435:8456,2:2,11/21/22 11:43:30,STABLE BEAMS,6800,483253.942383399,439758.313119970,60.2,HFET
362435:8456,3:3,11/21/22 11:43:54,STABLE BEAMS,6800,483041.721050867,438229.312500083,60.2,HFET
362435:8456,4:4,11/21/22 11:44:17,STABLE BEAMS,6800,482832.157147147,73341.934890343,60.1,HFET
362435:8456,5:5,11/21/22 11:44:40,STABLE BEAMS,6800,482714.647509922,0,60.1,HFET
362435:8456,6:6,11/21/22 11:45:04,STABLE BEAMS,6800,482425.896889747,0,60.1,HFET
362435:8456,7:7,11/21/22 11:45:27,STABLE BEAMS,6800,482097.214905048,0,60.1,HFET
362435:8456,8:8,11/21/22 11:45:50,STABLE BEAMS,6800,486898.699242807,0,60.1,HFET
362435:8456,9:9,11/21/22 11:46:14,STABLE BEAMS,6800,503891.534540981,0,61.9,HFET
362435:8456,10:10,11/21/22 11:46:37,STABLE BEAMS,6800,506231.680339702,0,63.1,HFET
362435:8456,11:11,11/21/22 11:47:00,STABLE BEAMS,6800,505756.979634992,0,63.0,HFET
362435:8456,12:0,11/21/22 11:47:24,STABLE BEAMS,6800,505432.516901302,0,62.9,HFET
362435:8456,13:0,11/21/22 11:47:47,STABLE BEAMS,6800,505180.643933594,0,62.9,HFET
362435:8456,14:0,11/21/22 11:48:10,STABLE BEAMS,6800,504814.688013184,0,62.9,HFET
362435:8456,15:0,11/21/22 11:48:33,STABLE BEAMS,6800,504270.567808442,0,62.8,HFET
362435:8456,16:0,11/21/22 11:48:57,STABLE BEAMS,6800,503484.784757220,0,62.7,HFET
362435:8456,17:0,11/21/22 11:49:20,STABLE BEAMS,6800,503627.703143617,0,62.7,HFET
362435:8456,18:0,11/21/22 11:49:43,STABLE BEAMS,6800,503613.903162415,0,62.7,HFET
362435:8456,19:0,11/21/22 11:50:07,STABLE BEAMS,6800,503378.371050827,0,62.7,HFET
362435:8456,20:0,11/21/22 11:50:30,STABLE BEAMS,6800,503153.328789814,0,62.7,HFET
362435:8456,21:0,11/21/22 11:50:53,STABLE BEAMS,6800,502706.787506204,0,62.6,HFET
362435:8456,22:0,11/21/22 11:51:17,STABLE BEAMS,6800,502666.856141679,0,62.6,HFET
362435:8456,23:0,11/21/22 11:51:40,STABLE BEAMS,6800,502642.403134449,0,62.6,HFET
362435:8456,24:0,11/21/22 11:52:03,STABLE BEAMS,6800,507917.748988872,0,62.6,HFET
362435:8456,25:0,11/21/22 11:52:27,STABLE BEAMS,6800,526571.640470288,0,64.7,HFET
362435:8456,26:0,11/21/22 11:52:50,STABLE BEAMS,6800,528985.355087713,0,65.9,HFET
362437:8456,1:1,11/21/22 11:53:12,STABLE BEAMS,6800,528904.723102956,257391.375055144,65.9,HFET
362437:8456,2:2,11/21/22 11:53:35,STABLE BEAMS,6800,528804.020537431,443153.061873995,65.9,HFET
362437:8456,3:3,11/21/22 11:53:59,STABLE BEAMS,6800,528355.288040590,449188.222571771,65.8,HFET
362437:8456,4:4,11/21/22 11:54:22,STABLE BEAMS,6800,527927.535244900,458340.920239030,65.8,HFET
362437:8456,5:5,11/21/22 11:54:45,STABLE BEAMS,6800,527580.973892664,249790.709057479,65.7,HFET
362437:8456,6:6,11/21/22 11:55:09,STABLE BEAMS,6800,527469.245328645,408658.074066038,65.7,HFET
362437:8456,7:7,11/21/22 11:55:32,STABLE BEAMS,6800,527687.550774511,163767.477252507,65.8,HFET
362437:8456,8:8,11/21/22 11:55:55,STABLE BEAMS,6800,526815.494530000,467866.636992755,65.7,HFET
362437:8456,9:9,11/21/22 11:56:19,STABLE BEAMS,6800,525785.950662183,472646.442305991,65.6,HFET
362437:8456,10:10,11/21/22 11:56:42,STABLE BEAMS,6800,525804.179691405,476880.845321638,65.5,HFET
362437:8456,11:11,11/21/22 11:57:05,STABLE BEAMS,6800,525693.570044781,480840.763913893,65.5,HFET
362437:8456,12:12,11/21/22 11:57:29,STABLE BEAMS,6800,525456.685908007,524916.411981810,65.5,HFET
362437:8456,13:13,11/21/22 11:57:52,STABLE BEAMS,6800,530294.674925769,529750.274991679,65.4,HFET
362437:8456,14:14,11/21/22 11:58:15,STABLE BEAMS,6800,550594.820245726,550029.766961392,67.5,HFET
362437:8456,15:15,11/21/22 11:58:38,STABLE BEAMS,6800,553986.678463148,553417.872143386,69.0,HFET
362437:8456,16:16,11/21/22 11:59:02,STABLE BEAMS,6800,553404.491756208,552829.787809344,69.0,HFET
362437:8456,17:17,11/21/22 11:59:25,STABLE BEAMS,6800,553901.500876475,553326.470578705,68.9,HFET
362437:8456,18:18,11/21/22 11:59:48,STABLE BEAMS,6800,553206.536620458,552637.846854591,69.0,HFET
362437:8456,19:19,11/21/22 12:00:12,STABLE BEAMS,6800,552058.760481265,551491.912266944,68.8,HFET
362437:8456,20:20,11/21/22 12:00:35,STABLE BEAMS,6800,551828.846267429,551261.555148305,68.8,HFET
362437:8456,21:21,11/21/22 12:00:58,STABLE BEAMS,6800,551899.804278878,551332.070254952,68.7,HFET
362437:8456,22:22,11/21/22 12:01:22,STABLE BEAMS,6800,551827.680728476,551105.839144207,68.7,HFET
362437:8456,23:23,11/21/22 12:01:45,STABLE BEAMS,6800,551639.702606163,551073.367228981,68.7,HFET
362437:8456,24:24,11/21/22 12:02:08,STABLE BEAMS,6800,551123.089120709,550552.208141610,68.7,HFET
362437:8456,25:25,11/21/22 12:02:32,STABLE BEAMS,6800,550760.233533912,550192.522820766,68.6,HFET
362437:8456,26:26,11/21/22 12:02:55,STABLE BEAMS,6800,550284.367290249,357282.422428728,68.5,HFET
362437:8456,27:27,11/21/22 12:03:18,STABLE BEAMS,6800,549936.104251142,459012.177432747,68.5,HFET
362437:8456,28:28,11/21/22 12:03:42,STABLE BEAMS,6800,550593.841193006,452104.004748518,68.5,HFET
362437:8456,29:29,11/21/22 12:04:05,STABLE BEAMS,6800,549806.076725564,455145.408713602,68.5,HFET
362437:8456,30:30,11/21/22 12:04:28,STABLE BEAMS,6800,555797.413158714,449152.230728907,68.5,HFET
362437:8456,31:31,11/21/22 12:04:51,STABLE BEAMS,6800,575606.610160958,441048.051903618,70.9,HFET
362437:8456,32:32,11/21/22 12:05:15,STABLE BEAMS,6800,577227.758290455,339161.858261350,71.9,HFET
362437:8456,33:33,11/21/22 12:05:38,STABLE BEAMS,6800,576846.300701972,439719.290875829,71.9,HFET
362437:8456,34:34,11/21/22 12:06:01,STABLE BEAMS,6800,576181.757012624,433704.597042064,71.8,HFET
362437:8456,35:35,11/21/22 12:06:25,STABLE BEAMS,6800,575674.887432815,441158.987901149,71.7,HFET
362437:8456,36:36,11/21/22 12:06:48,STABLE BEAMS,6800,575441.569845237,435377.098817824,71.7,HFET
362437:8456,37:37,11/21/22 12:07:11,STABLE BEAMS,6800,575285.387625557,331446.969446308,71.7,HFET
362437:8456,38:38,11/21/22 12:07:35,STABLE BEAMS,6800,574958.826921752,387862.364894115,71.6,HFET
362437:8456,39:39,11/21/22 12:07:58,STABLE BEAMS,6800,574967.638396235,395386.151942451,71.6,HFET
362437:8456,40:40,11/21/22 12:08:21,STABLE BEAMS,6800,574308.083213605,441701.383108240,71.7,HFET
362437:8456,41:41,11/21/22 12:08:45,STABLE BEAMS,6800,572969.718144845,442895.244657628,71.4,HFET
362437:8456,42:42,11/21/22 12:09:08,STABLE BEAMS,6800,572015.374850264,434856.172838244,71.3,HFET
362437:8456,43:43,11/21/22 12:09:31,STABLE BEAMS,6800,572228.621857075,442475.510769933,71.2,HFET
362437:8456,44:44,11/21/22 12:09:55,STABLE BEAMS,6800,572346.760885334,441797.213720942,71.3,HFET
362437:8456,45:45,11/21/22 12:10:18,STABLE BEAMS,6800,572456.414790016,436188.034199648,71.3,HFET
362437:8456,46:46,11/21/22 12:10:41,STABLE BEAMS,6800,571814.342691679,443313.743074033,71.3,HFET
362437:8456,47:47,11/21/22 12:11:04,STABLE BEAMS,6800,573451.621880283,442682.883460421,71.2,HFET
362437:8456,48:48,11/21/22 12:11:28,STABLE BEAMS,6800,594509.484073478,294278.211969770,72.5,HFET
362437:8456,49:49,11/21/22 12:11:51,STABLE BEAMS,6800,602346.195019871,425733.499454410,75.1,HFET
362437:8456,50:50,11/21/22 12:12:14,STABLE BEAMS,6800,601829.721399091,273277.857468508,75.0,HFET
362437:8456,51:51,11/21/22 12:12:38,STABLE BEAMS,6800,601691.861451750,402794.690499131,75.0,HFET
362437:8456,52:52,11/21/22 12:13:01,STABLE BEAMS,6800,601271.078578998,425411.647527974,74.9,HFET
362437:8456,53:53,11/21/22 12:13:24,STABLE BEAMS,6800,600675.651349553,425653.147199001,74.9,HFET
362437:8456,54:54,11/21/22 12:13:48,STABLE BEAMS,6800,600301.909628937,421415.294188054,74.8,HFET
362437:8456,55:55,11/21/22 12:14:11,STABLE BEAMS,6800,519931.821474561,408706.443932581,74.7,HFET
362437:8456,56:56,11/21/22 12:14:34,STABLE BEAMS,6800,390834.885507086,382836.024781575,48.3,HFET
362437:8456,57:57,11/21/22 12:14:58,STABLE BEAMS,6800,395259.434547499,387100.195662077,49.1,HFET
362437:8456,58:58,11/21/22 12:15:21,STABLE BEAMS,6800,439478.700325185,412410.969629490,49.3,HFET
362437:8456,59:59,11/21/22 12:15:44,STABLE BEAMS,6800,542782.212644878,457918.389057849,67.8,HFET
362437:8456,60:60,11/21/22 12:16:07,STABLE BEAMS,6800,514055.034209696,447670.411125832,67.5,HFET
362437:8456,61:61,11/21/22 12:16:31,STABLE BEAMS,6800,398670.780576212,389881.614508342,49.5,HFET
362437:8456,62:62,11/21/22 12:16:54,STABLE BEAMS,6800,400989.876741446,392432.582992852,49.8,HFET
362437:8456,63:63,11/21/22 12:17:17,STABLE BEAMS,6800,402075.156681988,393045.283509578,50.0,HFET
362437:8456,64:64,11/21/22 12:17:41,STABLE BEAMS,6800,403389.395094425,269749.164978023,50.1,HFET
362437:8456,65:65,11/21/22 12:18:04,STABLE BEAMS,6800,404938.000079498,395200.225168695,50.2,HFET
362437:8456,66:66,11/21/22 12:18:27,STABLE BEAMS,6800,406115.614015883,397310.316888906,50.5,HFET
362437:8456,67:67,11/21/22 12:18:51,STABLE BEAMS,6800,406340.912695466,396431.943423271,50.6,HFET
362437:8456,68:68,11/21/22 12:19:14,STABLE BEAMS,6800,404427.260910366,394903.175911175,50.6,HFET
362437:8456,69:69,11/21/22 12:19:37,STABLE BEAMS,6800,404243.152377376,394119.304343836,50.3,HFET
362437:8456,70:70,11/21/22 12:20:01,STABLE BEAMS,6800,406665.515293831,397099.587446234,50.8,HFET
362437:8456,71:71,11/21/22 12:20:24,STABLE BEAMS,6800,408600.496441768,398453.640669299,50.9,HFET
362437:8456,72:72,11/21/22 12:20:47,STABLE BEAMS,6800,407995.814833038,353331.292000178,51.0,HFET
362437:8456,73:73,11/21/22 12:21:11,STABLE BEAMS,6800,365094.167530752,358239.935989261,50.6,HFET
362437:8456,74:74,11/21/22 12:21:34,STABLE BEAMS,6800,337931.795072087,332039.179788243,42.1,HFET
362437:8456,75:75,11/21/22 12:21:57,STABLE BEAMS,6800,336739.005818536,331544.548367439,42.0,HFET
362437:8456,76:76,11/21/22 12:22:20,STABLE BEAMS,6800,283922.328441500,280319.158011929,41.9,HFET
362437:8456,77:77,11/21/22 12:22:44,STABLE BEAMS,6800,272707.559258886,269479.948790697,33.9,HFET
362437:8456,78:78,11/21/22 12:23:07,STABLE BEAMS,6800,272659.795472599,269396.146539989,34.0,HFET
362437:8456,79:79,11/21/22 12:23:30,STABLE BEAMS,6800,273576.911453026,238403.906325427,34.1,HFET
362437:8456,80:80,11/21/22 12:23:54,STABLE BEAMS,6800,271897.579619003,194558.125849787,34.0,HFET
362437:8456,81:81,11/21/22 12:24:17,STABLE BEAMS,6800,270176.707976702,266231.708283043,33.9,HFET
362437:8456,82:82,11/21/22 12:24:40,STABLE BEAMS,6800,268429.821504973,265065.236899047,33.6,HFET
362437:8456,83:83,11/21/22 12:25:04,STABLE BEAMS,6800,267357.362492912,264090.986199152,33.4,HFET
362437:8456,84:84,11/21/22 12:25:27,STABLE BEAMS,6800,267861.458090013,262585.692641566,33.3,HFET
362437:8456,85:85,11/21/22 12:25:50,STABLE BEAMS,6800,267959.782956074,264464.564744314,33.4,HFET
362437:8456,86:86,11/21/22 12:26:14,STABLE BEAMS,6800,267624.550642459,264445.752945615,33.4,HFET
362437:8456,87:87,11/21/22 12:26:37,STABLE BEAMS,6800,266756.806892074,263599.641598195,33.3,HFET
362437:8456,88:88,11/21/22 12:27:00,STABLE BEAMS,6800,266733.775842366,263570.946029176,33.2,HFET
362437:8456,89:89,11/21/22 12:27:24,STABLE BEAMS,6800,267472.564363010,264283.020397021,33.2,HFET
362437:8456,90:90,11/21/22 12:27:47,STABLE BEAMS,6800,267282.511581361,263595.282482511,33.5,HFET
362437:8456,91:91,11/21/22 12:28:10,STABLE BEAMS,6800,266468.429244364,263357.745643924,33.2,HFET
362437:8456,92:92,11/21/22 12:28:33,STABLE BEAMS,6800,265754.653189648,186385.681408030,33.2,HFET
362437:8456,93:93,11/21/22 12:28:57,STABLE BEAMS,6800,264360.971642186,0,33.0,HFET
362437:8456,94:0,11/21/22 12:29:20,STABLE BEAMS,6800,264108.690735845,0,32.9,HFET
362437:8456,95:0,11/21/22 12:29:43,STABLE BEAMS,6800,264016.718057077,0,32.9,HFET
362438:8456,1:1,11/21/22 12:30:08,STABLE BEAMS,6800,264155.766854150,259682.754704079,32.9,HFET
362438:8456,2:2,11/21/22 12:30:32,STABLE BEAMS,6800,265393.965505304,262126.889888172,33.0,HFET
362438:8456,3:3,11/21/22 12:30:55,STABLE BEAMS,6800,267006.372092655,263792.678159563,33.1,HFET
362438:8456,4:4,11/21/22 12:31:19,STABLE BEAMS,6800,267788.332176112,264552.120030451,33.4,HFET
362438:8456,5:5,11/21/22 12:31:42,STABLE BEAMS,6800,264710.563395699,261287.561977457,33.2,HFET
362438:8456,6:6,11/21/22 12:32:05,STABLE BEAMS,6800,263051.162277770,260011.576553452,32.8,HFET
362438:8456,7:7,11/21/22 12:32:29,STABLE BEAMS,6800,263419.659073098,259834.857537424,32.7,HFET
362438:8456,8:8,11/21/22 12:32:52,STABLE BEAMS,6800,264203.530640437,261151.287163092,32.8,HFET
362438:8456,9:9,11/21/22 12:33:15,STABLE BEAMS,6800,264738.256601219,261640.160821469,32.9,HFET
362438:8456,10:10,11/21/22 12:33:39,STABLE BEAMS,6800,264621.865881389,261520.809632699,33.0,HFET
362438:8456,11:11,11/21/22 12:34:02,STABLE BEAMS,6800,264891.524973516,261848.955469480,33.0,HFET
362438:8456,12:12,11/21/22 12:34:25,STABLE BEAMS,6800,264152.083751059,261101.285542015,33.0,HFET
362438:8456,13:13,11/21/22 12:34:49,STABLE BEAMS,6800,263140.885466359,260059.969730774,32.8,HFET
362438:8456,14:14,11/21/22 12:35:12,STABLE BEAMS,6800,262330.719340244,259303.651504280,32.8,HFET
362438:8456,15:15,11/21/22 12:35:35,STABLE BEAMS,6800,260955.150268109,257976.405677129,32.6,HFET
362438:8456,16:16,11/21/22 12:35:59,STABLE BEAMS,6800,260932.002664506,252628.843029188,32.5,HFET
362438:8456,17:17,11/21/22 12:36:22,STABLE BEAMS,6800,261579.179823457,251674.080140585,32.5,HFET
362438:8456,18:18,11/21/22 12:36:45,STABLE BEAMS,6800,262596.555464607,255393.548046870,32.7,HFET
362438:8456,19:19,11/21/22 12:37:08,STABLE BEAMS,6800,261559.878498398,251331.784660916,32.7,HFET
362438:8456,20:20,11/21/22 12:37:32,STABLE BEAMS,6800,260235.849558757,253566.029590383,32.5,HFET
362438:8456,21:21,11/21/22 12:37:55,STABLE BEAMS,6800,260080.343351670,253314.110001118,32.4,HFET
362438:8456,22:22,11/21/22 12:38:18,STABLE BEAMS,6800,259710.634395831,248957.348706202,32.3,HFET
362438:8456,23:23,11/21/22 12:38:42,STABLE BEAMS,6800,258890.491256279,252258.737790105,32.2,HFET
362438:8456,24:24,11/21/22 12:39:05,STABLE BEAMS,6800,258464.207039670,251947.282471129,32.2,HFET
362438:8456,25:25,11/21/22 12:39:28,STABLE BEAMS,6800,258658.082789084,252069.104602479,32.2,HFET
362438:8456,26:26,11/21/22 12:39:52,STABLE BEAMS,6800,258353.084555906,251788.582687311,32.2,HFET
362438:8456,27:27,11/21/22 12:40:15,STABLE BEAMS,6800,281448.798365016,262470.793811596,32.0,HFET
362438:8456,28:28,11/21/22 12:40:38,STABLE BEAMS,6800,345356.161647747,262372.655431767,39.2,HFET
362438:8456,29:29,11/21/22 12:41:02,STABLE BEAMS,6800,409007.199603970,236485.522452178,47.3,HFET
362438:8456,30:30,11/21/22 12:41:25,STABLE BEAMS,6800,451169.568859252,226678.211487449,54.9,HFET
362438:8456,31:31,11/21/22 12:41:48,STABLE BEAMS,6800,457683.346472620,303718.611272147,57.0,HFET
362438:8456,32:32,11/21/22 12:42:11,STABLE BEAMS,6800,456176.654268291,428320.646268016,57.0,HFET
362438:8456,33:33,11/21/22 12:42:35,STABLE BEAMS,6800,454013.530525726,436294.331352146,56.5,HFET
362438:8456,34:34,11/21/22 12:42:58,STABLE BEAMS,6800,452540.569018692,441076.001527707,56.4,HFET
362438:8456,35:35,11/21/22 12:43:21,STABLE BEAMS,6800,451327.685873594,431424.732917983,56.2,HFET
362438:8456,36:36,11/21/22 12:43:45,STABLE BEAMS,6800,450311.755500745,302604.122925447,56.0,HFET
362438:8456,37:37,11/21/22 12:44:08,STABLE BEAMS,6800,449469.746850439,438709.141576186,56.0,HFET
362438:8456,38:38,11/21/22 12:44:31,STABLE BEAMS,6800,448729.093467470,432512.343936431,55.9,HFET
362438:8456,39:39,11/21/22 12:44:55,STABLE BEAMS,6800,447325.598082025,436386.105889292,55.8,HFET
362438:8456,40:40,11/21/22 12:45:18,STABLE BEAMS,6800,446342.652461542,436023.669896519,55.7,HFET
362438:8456,41:41,11/21/22 12:45:41,STABLE BEAMS,6800,445043.705920166,434453.199400691,55.5,HFET
362438:8456,42:42,11/21/22 12:46:05,STABLE BEAMS,6800,444207.711450856,313219.012519816,55.4,HFET
362438:8456,43:43,11/21/22 12:46:28,STABLE BEAMS,6800,442986.879330100,431263.259151458,55.1,HFET
362438:8456,44:44,11/21/22 12:46:51,STABLE BEAMS,6800,444137.779113686,433282.182414778,55.3,HFET
362438:8456,45:45,11/21/22 12:47:14,STABLE BEAMS,6800,443953.064500441,433434.984571495,55.4,HFET
362438:8456,46:46,11/21/22 12:47:38,STABLE BEAMS,6800,442260.375590019,430962.806520196,55.1,HFET
362438:8456,47:47,11/21/22 12:48:01,STABLE BEAMS,6800,442222.006047692,431980.508512253,55.1,HFET
362438:8456,48:48,11/21/22 12:48:24,STABLE BEAMS,6800,442260.375590019,427217.230541368,55.1,HFET
362438:8456,49:49,11/21/22 12:48:48,STABLE BEAMS,6800,442973.359078247,431858.173543763,55.2,HFET
362438:8456,50:50,11/21/22 12:49:11,STABLE BEAMS,6800,443234.742843809,432825.174591372,55.2,HFET
362438:8456,51:51,11/21/22 12:49:34,STABLE BEAMS,6800,442730.017855674,432552.811448873,55.2,HFET
362438:8456,52:52,11/21/22 12:49:58,STABLE BEAMS,6800,441943.045954720,431803.533077654,55.1,HFET
362438:8456,53:53,11/21/22 12:50:21,STABLE BEAMS,6800,440176.345320793,430403.697484521,54.9,HFET
362438:8456,54:54,11/21/22 12:50:44,STABLE BEAMS,6800,439025.562091102,429324.594900429,54.7,HFET
362438:8456,55:55,11/21/22 12:51:08,STABLE BEAMS,6800,439878.177145879,429596.398584230,54.7,HFET
362438:8456,56:56,11/21/22 12:51:31,STABLE BEAMS,6800,441270.996194516,431354.730648476,54.9,HFET
362438:8456,57:57,11/21/22 12:51:54,STABLE BEAMS,6800,442242.775951831,432099.789768686,55.2,HFET
362438:8456,58:58,11/21/22 12:52:18,STABLE BEAMS,6800,443446.777690109,431585.787090486,55.1,HFET
362438:8456,59:59,11/21/22 12:52:41,STABLE BEAMS,6800,443998.077614800,433307.684407066,55.3,HFET
362438:8456,60:60,11/21/22 12:53:04,STABLE BEAMS,6800,442941.446621718,432866.248184070,55.2,HFET
362438:8456,61:61,11/21/22 12:53:27,STABLE BEAMS,6800,443076.136303108,431840.923567261,55.1,HFET
362438:8456,62:62,11/21/22 12:53:51,STABLE BEAMS,6800,444079.805206172,432792.422946797,55.3,HFET
362438:8456,63:63,11/21/22 12:54:14,STABLE BEAMS,6800,445588.921731523,434922.305518428,55.4,HFET
362438:8456,64:64,11/21/22 12:54:37,STABLE BEAMS,6800,445618.270002356,435467.171668099,55.7,HFET
362438:8456,65:65,11/21/22 12:55:01,STABLE BEAMS,6800,442776.779278462,431994.541601245,55.3,HFET
362438:8456,66:66,11/21/22 12:55:24,STABLE BEAMS,6800,442243.451964424,432348.399227325,55.0,HFET
362438:8456,67:67,11/21/22 12:55:47,STABLE BEAMS,6800,443024.899210741,432266.228731151,55.1,HFET
362438:8456,68:68,11/21/22 12:56:11,STABLE BEAMS,6800,442689.993248034,432648.105913657,55.2,HFET
362438:8456,69:69,11/21/22 12:56:34,STABLE BEAMS,6800,441118.660253381,430294.672970873,55.1,HFET
362438:8456,70:70,11/21/22 12:56:57,STABLE BEAMS,6800,440713.868575061,429048.315547049,54.9,HFET
362438:8456,71:71,11/21/22 12:57:21,STABLE BEAMS,6800,439815.634325670,429318.021260735,54.9,HFET
362438:8456,72:72,11/21/22 12:57:44,STABLE BEAMS,6800,439724.745598128,429826.592527415,54.7,HFET
362438:8456,73:73,11/21/22 12:58:07,STABLE BEAMS,6800,440612.186956816,430875.973868210,55.0,HFET
362438:8456,74:74,11/21/22 12:58:31,STABLE BEAMS,6800,436910.924768974,424867.154350768,54.6,HFET
362438:8456,75:75,11/21/22 12:58:54,STABLE BEAMS,6800,434985.827391357,424855.289164228,54.3,HFET
362438:8456,76:76,11/21/22 12:59:17,STABLE BEAMS,6800,434999.347643210,424374.317859951,54.2,HFET
362438:8456,77:77,11/21/22 12:59:40,STABLE BEAMS,6800,433936.352807446,419557.238611003,54.2,HFET
362438:8456,78:78,11/21/22 13:00:04,STABLE BEAMS,6800,432776.175333795,407256.257056685,53.9,HFET
362438:8456,79:79,11/21/22 13:00:27,STABLE BEAMS,6800,433109.775892875,416848.456152279,53.9,HFET
362438:8456,80:80,11/21/22 13:00:50,STABLE BEAMS,6800,432028.645271005,418074.090293522,54.0,HFET
362438:8456,81:81,11/21/22 13:01:14,STABLE BEAMS,6800,430307.050994552,409521.621876193,53.6,HFET
362438:8456,82:82,11/21/22 13:01:37,STABLE BEAMS,6800,444924.447974512,428523.869639832,53.5,HFET
362438:8456,83:83,11/21/22 13:02:00,STABLE BEAMS,6800,467490.074667873,442412.594977259,57.0,HFET
362438:8456,84:84,11/21/22 13:02:24,STABLE BEAMS,6800,482679.005328745,467325.477256954,60.0,HFET
362438:8456,85:85,11/21/22 13:02:47,STABLE BEAMS,6800,493547.656063925,466769.072271649,61.5,HFET
362438:8456,86:86,11/21/22 13:03:10,STABLE BEAMS,6800,494080.214122254,470726.753029115,61.5,HFET
362438:8456,87:87,11/21/22 13:03:34,STABLE BEAMS,6800,492732.058526289,473704.075662572,61.5,HFET
362438:8456,88:88,11/21/22 13:03:57,STABLE BEAMS,6800,490807.916890613,468812.238745189,61.2,HFET
362438:8456,89:89,11/21/22 13:04:20,STABLE BEAMS,6800,491351.757366006,317763.751937044,61.1,HFET
362438:8456,90:0,11/21/22 13:04:43,STABLE BEAMS,6800,492381.347855381,0,61.3,HFET
362438:8456,91:0,11/21/22 13:05:07,STABLE BEAMS,6800,493879.648179250,0,61.3,HFET
362438:8456,92:0,11/21/22 13:05:30,STABLE BEAMS,6800,494359.150904446,0,61.7,HFET
362439:8456,1:1,11/21/22 13:05:57,STABLE BEAMS,6800,492703.549443503,446881.434497879,61.4,HFET
362439:8456,2:2,11/21/22 13:06:21,STABLE BEAMS,6800,492203.766340528,447319.956873494,61.2,HFET
362439:8456,3:3,11/21/22 13:06:44,STABLE BEAMS,6800,491781.211848567,455096.106415898,61.4,HFET
362439:8456,4:4,11/21/22 13:07:07,STABLE BEAMS,6800,491970.845036193,458410.712711526,61.2,HFET
362439:8456,5:5,11/21/22 13:07:31,STABLE BEAMS,6800,492805.767209667,469849.148819188,61.4,HFET
362439:8456,6:6,11/21/22 13:07:54,STABLE BEAMS,6800,493304.571259922,468245.810124891,61.4,HFET
362439:8456,7:7,11/21/22 13:08:17,STABLE BEAMS,6800,494457.965296867,477569.515667310,61.5,HFET
362439:8456,8:8,11/21/22 13:08:41,STABLE BEAMS,6800,495111.156636815,479802.431882371,61.8,HFET
362439:8456,9:9,11/21/22 13:09:04,STABLE BEAMS,6800,493937.295735857,471240.103005501,61.6,HFET
362439:8456,10:10,11/21/22 13:09:27,STABLE BEAMS,6800,501549.430636818,483240.841725569,61.5,HFET
362439:8456,11:11,11/21/22 13:09:51,STABLE BEAMS,6800,512161.313140689,487816.467925048,63.8,HFET
362439:8456,12:12,11/21/22 13:10:14,STABLE BEAMS,6800,512605.569967951,490057.542912779,63.8,HFET
362439:8456,13:13,11/21/22 13:10:37,STABLE BEAMS,6800,512712.706308496,489266.794665618,63.9,HFET
362439:8456,14:14,11/21/22 13:11:01,STABLE BEAMS,6800,512086.299053684,490038.824357196,63.9,HFET
362439:8456,15:15,11/21/22 13:11:24,STABLE BEAMS,6800,510782.550491823,489360.597240542,63.7,HFET
362439:8456,16:16,11/21/22 13:11:47,STABLE BEAMS,6800,509993.503931533,488641.832679108,63.5,HFET
